user_id,num_recommendations,clicks,conversions,click_rate,conversion_rate,avg_compatibility,total_engagement
synthetic_user_1280,20,10,2,0.5,0.1,0.5949167837235274,6.025594275295399
synthetic_user_1282,20,4,1,0.2,0.05,0.5741911134932006,2.486322490184507
synthetic_user_1284,20,8,3,0.4,0.15,0.5991138622680201,4.910918170637102
synthetic_user_1286,20,5,0,0.25,0.0,0.5661449498223806,2.8569903816220923
synthetic_user_1288,20,8,0,0.4,0.0,0.6082504106690927,4.746192744120732
synthetic_user_1290,20,4,0,0.2,0.0,0.49362049376011996,1.9407163258961413
synthetic_user_1292,20,4,2,0.2,0.1,0.5417749163798906,2.2113238438619
synthetic_user_1294,20,9,0,0.45,0.0,0.6469912419832038,5.792627861537526
synthetic_user_1296,20,6,0,0.3,0.0,0.5827009699303882,3.455684917621887
synthetic_user_1298,20,4,2,0.2,0.1,0.5838610103747699,2.3118362057785675
synthetic_user_1300,20,8,3,0.4,0.15,0.560030182634531,4.457316099515813
synthetic_user_1302,20,6,0,0.3,0.0,0.524194424852149,3.113260739378318
synthetic_user_1304,20,10,2,0.5,0.1,0.6001524667244377,6.172103541963176
synthetic_user_1306,20,8,4,0.4,0.2,0.6727701196399032,5.377711706702063
synthetic_user_1308,20,8,1,0.4,0.05,0.5005038027216522,4.160589726187219
synthetic_user_1310,20,7,1,0.35,0.05,0.535024971917977,3.7346716776050837
synthetic_user_1312,20,8,1,0.4,0.05,0.6479273728993777,5.074626018385086
synthetic_user_1314,20,8,2,0.4,0.1,0.6164626974317337,5.088603945662717
synthetic_user_1316,20,8,2,0.4,0.1,0.5476813155648743,4.414207446049368
synthetic_user_1318,20,7,1,0.35,0.05,0.5571760521173378,4.128701046648683
synthetic_user_1320,20,5,0,0.25,0.0,0.5747858245982406,3.142841921818884
synthetic_user_1322,20,7,2,0.35,0.1,0.5848875955905194,4.172868756158735
synthetic_user_1324,20,7,1,0.35,0.05,0.5067444372835014,3.5877525573447606
synthetic_user_1326,20,6,2,0.3,0.1,0.6579731816921781,4.157197088915627
synthetic_user_1328,20,9,0,0.45,0.0,0.6346827377188644,5.888198624622449
synthetic_user_1330,20,7,1,0.35,0.05,0.6917703319717973,4.899814244268748
synthetic_user_1332,20,7,1,0.35,0.05,0.5454248726087769,3.862309186229327
synthetic_user_1334,20,9,1,0.45,0.05,0.5007517318681962,4.57228498566889
synthetic_user_1336,20,11,3,0.55,0.15,0.549146062680127,5.8965462645122635
synthetic_user_1338,20,7,0,0.35,0.0,0.6401738619630329,4.2000118029965545
synthetic_user_1340,20,11,1,0.55,0.05,0.6046985092961192,6.789850237321719
synthetic_user_1342,20,10,0,0.5,0.0,0.557683013311817,5.629536750617567
synthetic_user_1344,20,6,1,0.3,0.05,0.6113709336387031,3.681247934414061
synthetic_user_1346,20,10,0,0.5,0.0,0.6046108958937537,6.154266347815892
synthetic_user_1348,20,5,1,0.25,0.05,0.5689491214165537,2.8968377678794717
synthetic_user_1350,20,8,3,0.4,0.15,0.6106851773823225,5.059277457938438
synthetic_user_1352,20,4,2,0.2,0.1,0.5323530474934718,2.014798438434991
synthetic_user_1354,20,7,1,0.35,0.05,0.6208262483382638,4.353735572494266
synthetic_user_1356,20,9,0,0.45,0.0,0.5963237027830882,5.319342774413783
synthetic_user_1358,20,7,2,0.35,0.1,0.5680454563936568,3.925582684051421
synthetic_user_1360,20,4,4,0.2,0.2,0.5497255398812444,2.2169361525411047
synthetic_user_1362,20,5,2,0.25,0.1,0.4965168681342358,2.4762794050937527
synthetic_user_1364,20,7,3,0.35,0.15,0.6074202201834016,4.548917179498632
synthetic_user_1366,20,6,0,0.3,0.0,0.6289963510634448,3.6896215196616913
synthetic_user_1368,20,5,1,0.25,0.05,0.6373578047853659,3.2981801966022766
synthetic_user_1370,20,7,1,0.35,0.05,0.594321404397332,4.137838657802422
synthetic_user_1372,20,5,1,0.25,0.05,0.6926523814529886,3.322556551858219
synthetic_user_1374,20,8,2,0.4,0.1,0.5914231785415003,5.043986743817804
synthetic_user_1376,20,7,1,0.35,0.05,0.6129176352152469,4.616765014594752
synthetic_user_1378,20,6,0,0.3,0.0,0.5639787625846797,3.4008431592344746
synthetic_user_1380,20,7,3,0.35,0.15,0.538268415349836,3.700121679794558
synthetic_user_1382,20,8,3,0.4,0.15,0.6421459639762986,5.02719434701477
synthetic_user_1384,20,5,0,0.25,0.0,0.5498873196608092,2.6836754521182975
synthetic_user_1386,20,10,1,0.5,0.05,0.6367135418212246,6.354101458627698
synthetic_user_1388,20,5,0,0.25,0.0,0.5108600142444623,2.6088470635158636
synthetic_user_1390,20,11,2,0.55,0.1,0.557471445417238,6.380569384395189
synthetic_user_1392,20,9,3,0.45,0.15,0.5931155772745942,5.324707874826555
synthetic_user_1394,20,7,0,0.35,0.0,0.5850852636883923,4.3816415734996506
synthetic_user_1396,20,9,3,0.45,0.15,0.6038275384442795,5.285249287217857
synthetic_user_1398,20,6,2,0.3,0.1,0.5734742547147811,3.3119266421684586
synthetic_user_1400,20,6,1,0.3,0.05,0.5880297686211381,3.6340466412966475
synthetic_user_1402,20,7,0,0.35,0.0,0.6580782549486831,4.56709814947268
synthetic_user_1404,20,10,4,0.5,0.2,0.5223983307196385,5.554309170080193
synthetic_user_1406,20,7,0,0.35,0.0,0.6435561723657888,4.509035254322977
synthetic_user_1408,20,8,2,0.4,0.1,0.567520359509514,4.889143826468666
synthetic_user_1410,20,6,1,0.3,0.05,0.4660595834672991,2.7127588163432104
synthetic_user_1412,20,10,0,0.5,0.0,0.605219539833533,6.31760517222196
synthetic_user_1414,20,5,2,0.25,0.1,0.6052084080255294,3.0059820857996824
synthetic_user_1416,20,8,1,0.4,0.05,0.608823002657995,5.140770800666676
synthetic_user_1418,20,7,0,0.35,0.0,0.6051446177856526,4.235793001316472
synthetic_user_1420,20,6,2,0.3,0.1,0.636219353702052,3.518397082017659
synthetic_user_1422,20,4,1,0.2,0.05,0.47837400437392735,1.8375832729907657
synthetic_user_1424,20,5,0,0.25,0.0,0.5002885356036937,2.3266398471180247
synthetic_user_1426,20,7,2,0.35,0.1,0.7000932234651658,4.706640722233714
synthetic_user_1428,20,7,2,0.35,0.1,0.5746360868019401,4.387887631685477
synthetic_user_1430,20,8,1,0.4,0.05,0.6073677874522284,4.982252280638818
synthetic_user_1432,20,7,0,0.35,0.0,0.5806499873229276,4.013385580268165
synthetic_user_1434,20,8,3,0.4,0.15,0.6105782398547486,4.755299861417388
synthetic_user_1436,20,9,2,0.45,0.1,0.6127454246428827,5.467373028300477
synthetic_user_1438,20,7,1,0.35,0.05,0.6472651434776022,4.3063991328973
synthetic_user_1440,20,4,0,0.2,0.0,0.5570703673388986,2.6857429267224124
synthetic_user_1442,20,7,2,0.35,0.1,0.5782474934076798,4.081838315804623
synthetic_user_1444,20,2,0,0.1,0.0,0.531686125842208,1.0030586277890094
synthetic_user_1446,20,7,0,0.35,0.0,0.5820183464576377,4.217150916722248
synthetic_user_1448,20,4,1,0.2,0.05,0.6269677507515445,2.845252076179695
synthetic_user_1450,20,6,1,0.3,0.05,0.6379724563912033,3.8962992370585985
synthetic_user_1452,20,2,0,0.1,0.0,0.5570438565786977,1.1164841132232288
synthetic_user_1454,20,8,3,0.4,0.15,0.6232945854972292,4.837083336254589
synthetic_user_1456,20,5,1,0.25,0.05,0.6066444767964649,3.217735326775797
synthetic_user_1458,20,7,1,0.35,0.05,0.6198696963328783,4.379722880283925
synthetic_user_1460,20,7,1,0.35,0.05,0.5797944761490882,3.837387605055117
synthetic_user_1462,20,5,0,0.25,0.0,0.621163541888385,2.9076637320913035
synthetic_user_1464,20,4,1,0.2,0.05,0.6677443398571798,2.7998000054131267
synthetic_user_1466,20,10,0,0.5,0.0,0.5146162495149269,5.088624718994662
synthetic_user_1468,20,9,1,0.45,0.05,0.5402525800013317,4.854896301476286
synthetic_user_1470,20,9,3,0.45,0.15,0.6268469996991113,5.979387834369995
synthetic_user_1472,20,11,3,0.55,0.15,0.5154112873064166,5.728317975638854
synthetic_user_1474,20,9,2,0.45,0.1,0.6197162131772028,5.718065777086383
synthetic_user_1476,20,10,2,0.5,0.1,0.5591846092538268,5.975887039081903
synthetic_user_1478,20,14,3,0.7,0.15,0.5796692047278986,8.181720296979309
synthetic_user_1480,20,11,3,0.55,0.15,0.5351289756806105,5.944765593665006
synthetic_user_1482,20,8,1,0.4,0.05,0.6426647716391767,5.141972170539962
synthetic_user_1484,20,3,0,0.15,0.0,0.5983577915097607,1.8346667359076398
synthetic_user_1486,20,4,1,0.2,0.05,0.5489362716864565,2.1410512521314895
synthetic_user_1488,20,5,1,0.25,0.05,0.6150847191236382,3.0759241368949093
synthetic_user_1490,20,7,2,0.35,0.1,0.5888152938412697,4.1912104538155805
synthetic_user_1492,20,4,1,0.2,0.05,0.6340693477297035,2.46759564809082
synthetic_user_1494,20,7,0,0.35,0.0,0.5467526690437374,3.6055087401092236
synthetic_user_1496,20,9,3,0.45,0.15,0.6133682095160269,5.417556810995248
synthetic_user_1498,20,6,1,0.3,0.05,0.631073125221845,3.675003659478012
synthetic_user_1500,20,13,5,0.65,0.25,0.6043456703058502,8.080015302912015
synthetic_user_1502,20,5,2,0.25,0.1,0.4824716904372105,2.4033253051999
synthetic_user_1504,20,9,2,0.45,0.1,0.5929670376975985,5.526622457047827
synthetic_user_1506,20,3,1,0.15,0.05,0.5960767728718807,1.9073499652344448
synthetic_user_1508,20,7,1,0.35,0.05,0.6118251750692777,4.212866265731768
synthetic_user_1510,20,7,2,0.35,0.1,0.6883338071146601,4.758781988110324
synthetic_user_1512,20,8,0,0.4,0.0,0.6016119090013123,5.204335796863437
synthetic_user_1514,20,5,1,0.25,0.05,0.4503106419716968,2.313214502127065
synthetic_user_1516,20,9,1,0.45,0.05,0.5856757311433037,5.555433865957786
synthetic_user_1518,20,7,1,0.35,0.05,0.5892592265298111,4.7767167187658
synthetic_user_1520,20,9,2,0.45,0.1,0.5967593249524045,5.287644085431489
synthetic_user_1522,20,9,1,0.45,0.05,0.6420925545201943,5.659759646326753
synthetic_user_1524,20,8,6,0.4,0.3,0.6241018774542667,5.086307888333569
synthetic_user_1526,20,5,1,0.25,0.05,0.4557567354293258,2.2614324513842545
synthetic_user_1528,20,9,2,0.45,0.1,0.5261366904867749,4.756805731807562
synthetic_user_1530,20,4,0,0.2,0.0,0.6092969778270748,2.3505508176975285
synthetic_user_1532,20,5,1,0.25,0.05,0.561046942962977,2.8966997995654986
synthetic_user_1534,20,9,4,0.45,0.2,0.535470494973466,5.195067972301909
synthetic_user_1536,20,6,1,0.3,0.05,0.564194923676044,3.416346424192912
synthetic_user_1538,20,7,1,0.35,0.05,0.5136540670449297,3.557536366947068
synthetic_user_1540,20,6,0,0.3,0.0,0.6617409295379078,3.9217080844980527
synthetic_user_1542,20,12,1,0.6,0.05,0.6039048294139832,7.227764164858144
synthetic_user_1544,20,5,0,0.25,0.0,0.6337113032958103,3.1782853835571885
synthetic_user_1546,20,5,1,0.25,0.05,0.5953538499230956,3.3091166037469355
synthetic_user_1548,20,8,1,0.4,0.05,0.6237041090008718,5.0037851009892265
synthetic_user_1550,20,6,1,0.3,0.05,0.4647600729486457,2.6706251808938983
synthetic_user_1552,20,7,2,0.35,0.1,0.6030149908932145,4.234922878706343
synthetic_user_1554,20,10,1,0.5,0.05,0.5801273749737497,6.042806874991699
synthetic_user_1556,20,4,1,0.2,0.05,0.5641144182576273,2.3153770753110807
synthetic_user_1558,20,7,1,0.35,0.05,0.5842244275242463,4.049587735186188
synthetic_user_1560,20,8,3,0.4,0.15,0.6367286352086963,4.901026314285801
synthetic_user_1562,20,4,1,0.2,0.05,0.6061981008582451,2.4427376821973437
synthetic_user_1564,20,4,2,0.2,0.1,0.5849163077172278,2.484380847862943
synthetic_user_1566,20,5,1,0.25,0.05,0.5822880138619142,2.573858031783235
synthetic_user_1568,20,7,3,0.35,0.15,0.5865064441538796,3.9006045462071315
synthetic_user_1570,20,3,1,0.15,0.05,0.412430128876179,1.1807823068853824
synthetic_user_1572,20,7,3,0.35,0.15,0.5973641255901901,4.640226812247484
synthetic_user_1574,20,4,2,0.2,0.1,0.5383624472480111,2.2792006039206587
synthetic_user_1576,20,7,4,0.35,0.2,0.6188611122485824,4.176176624026713
synthetic_user_1578,20,6,1,0.3,0.05,0.6036653241113676,3.8407433596241702
synthetic_user_1580,20,8,1,0.4,0.05,0.5497399726047184,4.310186836690427
synthetic_user_1582,20,5,0,0.25,0.0,0.48150400395814935,2.4989500610835673
synthetic_user_1584,20,8,1,0.4,0.05,0.5908093363127022,5.03206454771681
synthetic_user_1586,20,7,0,0.35,0.0,0.6306685390692769,4.359044729973456
synthetic_user_1588,20,7,1,0.35,0.05,0.5812281252603456,3.9205119457404507
synthetic_user_1590,20,8,3,0.4,0.15,0.6006464574349369,4.963000272715709
synthetic_user_1592,20,4,2,0.2,0.1,0.5276450330578912,2.30786092499643
synthetic_user_1594,20,3,0,0.15,0.0,0.5109686541860267,1.5201447347865467
synthetic_user_1596,20,9,1,0.45,0.05,0.5839695364206372,5.575812506569438
synthetic_user_1598,20,8,2,0.4,0.1,0.6306695521884534,4.747845706732336
synthetic_user_1600,20,9,2,0.45,0.1,0.578533788973468,5.031983031616215
synthetic_user_1602,20,9,1,0.45,0.05,0.6084789011519998,5.528240190076349
synthetic_user_1604,20,7,3,0.35,0.15,0.6015597643340753,4.230580544648251
synthetic_user_1606,20,6,3,0.3,0.15,0.5535447560289786,3.6248319761639767
synthetic_user_1608,20,10,2,0.5,0.1,0.614658921865808,6.823822467772274
synthetic_user_1610,20,4,1,0.2,0.05,0.5509870639218628,2.1398792936196793
synthetic_user_1612,20,8,2,0.4,0.1,0.5713655811539322,4.611762579981776
synthetic_user_1614,20,12,4,0.6,0.2,0.5236162099836988,6.337560092996313
synthetic_user_1616,20,6,1,0.3,0.05,0.5639380570999548,3.5085346896866847
synthetic_user_1618,20,12,3,0.6,0.15,0.49433601164403396,5.95300681566
synthetic_user_1620,20,11,2,0.55,0.1,0.6398148993857492,7.179573591951059
synthetic_user_1622,20,4,2,0.2,0.1,0.5752668035985585,2.2465642040293927
synthetic_user_1624,20,8,1,0.4,0.05,0.629141684345847,5.214916531591112
synthetic_user_1626,20,9,2,0.45,0.1,0.6222127049508943,5.55217798116001
synthetic_user_1628,20,6,2,0.3,0.1,0.5739660964119471,3.445657384088766
synthetic_user_1630,20,8,3,0.4,0.15,0.6345893561521848,5.257778049957417
synthetic_user_1632,20,7,2,0.35,0.1,0.5700397865657555,3.9824083994835204
synthetic_user_1634,20,4,1,0.2,0.05,0.5394497496062718,2.2146420287157076
synthetic_user_1636,20,7,0,0.35,0.0,0.4830422083972893,3.412779347515449
synthetic_user_1638,20,10,1,0.5,0.05,0.6273345506310716,6.430001436087166
synthetic_user_1640,20,9,0,0.45,0.0,0.6205940129277867,5.677914576055657
synthetic_user_1642,20,6,1,0.3,0.05,0.5823379793887855,3.5250261833376273
synthetic_user_1644,20,2,0,0.1,0.0,0.62044124683576,1.213282138669575
synthetic_user_1646,20,9,0,0.45,0.0,0.5370078369999932,5.3544386592418025
synthetic_user_1648,20,7,0,0.35,0.0,0.5520370096763287,3.8801375459666283
synthetic_user_1650,20,7,0,0.35,0.0,0.6241895014128871,4.574196703220417
synthetic_user_1652,20,7,3,0.35,0.15,0.6533368551966228,4.77628227275669
synthetic_user_1654,20,7,2,0.35,0.1,0.571622041737523,4.134077460003052
synthetic_user_1656,20,4,0,0.2,0.0,0.5884874539344184,2.4652576300348863
synthetic_user_1658,20,4,2,0.2,0.1,0.6302154024164082,3.220258080103789
synthetic_user_1660,20,4,1,0.2,0.05,0.5739556185250695,2.3216994808927316
synthetic_user_1662,20,8,1,0.4,0.05,0.6491291514604849,5.451878725203959
synthetic_user_1664,20,8,3,0.4,0.15,0.6395944043947319,4.886688143536898
synthetic_user_1666,20,6,1,0.3,0.05,0.5997141678070909,3.5084113189576382
synthetic_user_1668,20,8,2,0.4,0.1,0.5967355649373765,4.983713848650258
synthetic_user_1670,20,4,1,0.2,0.05,0.49101526239078785,2.0150787131219374
synthetic_user_1672,20,7,0,0.35,0.0,0.5040284148752081,3.451056250745491
synthetic_user_1674,20,9,1,0.45,0.05,0.5898572366579053,5.414347984291515
synthetic_user_1676,20,5,1,0.25,0.05,0.5797873245071339,2.9173765281856867
synthetic_user_1678,20,4,1,0.2,0.05,0.5545412786748974,2.249307943110549
synthetic_user_1680,20,6,1,0.3,0.05,0.6042240170437287,3.7371970561022927
synthetic_user_1682,20,10,3,0.5,0.15,0.6244484300244625,6.074648217572108
synthetic_user_1684,20,7,0,0.35,0.0,0.5409922898027115,3.710459658186448
synthetic_user_1686,20,5,2,0.25,0.1,0.5414006139839037,2.7015138776594214
synthetic_user_1688,20,8,0,0.4,0.0,0.5212179273949371,4.102343511009619
synthetic_user_1690,20,8,3,0.4,0.15,0.5903967660289499,4.7131521994944885
synthetic_user_1692,20,4,0,0.2,0.0,0.5151007789466105,2.0742893772374167
synthetic_user_1694,20,8,3,0.4,0.15,0.6013497279811009,4.86191283948459
synthetic_user_1696,20,6,1,0.3,0.05,0.5924487601281536,3.665175996568593
synthetic_user_1698,20,6,1,0.3,0.05,0.45579076602599045,2.6861058888168756
synthetic_user_1700,20,6,1,0.3,0.05,0.5473696550731698,3.6933841059583368
synthetic_user_1702,20,8,2,0.4,0.1,0.6823677560234511,5.675530895345398
synthetic_user_1704,20,3,1,0.15,0.05,0.48180719744344475,2.0023783977061367
synthetic_user_1706,20,6,1,0.3,0.05,0.677148528439625,4.056564880667913
synthetic_user_1708,20,5,0,0.25,0.0,0.5638998755488254,2.7304214748806883
synthetic_user_1710,20,5,0,0.25,0.0,0.5377365247729569,3.1090552694782208
synthetic_user_1712,20,6,0,0.3,0.0,0.491289886962288,2.9509039144085665
synthetic_user_1714,20,9,1,0.45,0.05,0.6716788693542998,6.103147917553638
synthetic_user_1716,20,8,2,0.4,0.1,0.6776017298323801,5.364219301331564
synthetic_user_1718,20,8,0,0.4,0.0,0.5852740986329266,4.917875922047873
synthetic_user_1720,20,2,1,0.1,0.05,0.6303908171218902,1.2516448672807563
synthetic_user_1722,20,6,0,0.3,0.0,0.6420929635538692,3.850636062650025
synthetic_user_1724,20,5,1,0.25,0.05,0.6344262929695286,3.2116125229489922
synthetic_user_1726,20,6,1,0.3,0.05,0.6176341040995936,3.8975256702721586
synthetic_user_1728,20,4,0,0.2,0.0,0.6332674136563103,2.4798703319627466
synthetic_user_1730,20,4,2,0.2,0.1,0.6354023719851476,2.689634732562145
synthetic_user_1732,20,6,2,0.3,0.1,0.5951832779809016,3.713587605309614
synthetic_user_1734,20,6,3,0.3,0.15,0.5462246191875878,3.265031715231329
synthetic_user_1736,20,5,1,0.25,0.05,0.623531173085249,3.2516567233161338
synthetic_user_1738,20,7,3,0.35,0.15,0.6040313840123412,4.559183064739252
synthetic_user_1740,20,5,0,0.25,0.0,0.6474963703470044,3.2455970382841466
synthetic_user_1742,20,4,0,0.2,0.0,0.5671065093491902,2.2585855287196326
synthetic_user_1744,20,8,1,0.4,0.05,0.5845013051859675,4.7253480098046605
synthetic_user_1746,20,12,4,0.6,0.2,0.5559946794905885,6.5404659721524565
synthetic_user_1748,20,5,1,0.25,0.05,0.6374127072860046,3.415392180102586
synthetic_user_1750,20,7,2,0.35,0.1,0.5959495657866647,4.433173840697915
synthetic_user_1752,20,6,2,0.3,0.1,0.5042359664265377,2.9064378209178576
synthetic_user_1754,20,7,2,0.35,0.1,0.5998027839356291,4.409896576012424
synthetic_user_1756,20,8,4,0.4,0.2,0.5735979532127526,4.605465897368044
synthetic_user_1758,20,4,1,0.2,0.05,0.3605401620705838,2.0331311957617766
synthetic_user_1760,20,4,0,0.2,0.0,0.5985254629982247,2.254357642295223
synthetic_user_1762,20,3,0,0.15,0.0,0.5826354988930749,1.738430198890171
synthetic_user_1764,20,4,2,0.2,0.1,0.6220358222841686,2.4179878778123305
synthetic_user_1766,20,5,1,0.25,0.05,0.6259316391990464,3.2542471071435273
synthetic_user_1768,20,5,0,0.25,0.0,0.6007021148983586,2.9792388998710346
synthetic_user_1770,20,6,1,0.3,0.05,0.5549871577708265,3.8488617788611648
synthetic_user_1772,20,7,0,0.35,0.0,0.5527490942845223,3.8743959417216796
synthetic_user_1774,20,2,1,0.1,0.05,0.4934758990167195,1.0396552236717136
synthetic_user_1776,20,4,0,0.2,0.0,0.5080509872093042,2.1387225270132983
synthetic_user_1778,20,6,1,0.3,0.05,0.500295066263548,3.0602617697926258
synthetic_user_1780,20,9,1,0.45,0.05,0.5745970541109467,5.203896379341609
synthetic_user_1782,20,6,2,0.3,0.1,0.5299222713775392,3.6174515672643084
synthetic_user_1784,20,8,1,0.4,0.05,0.534905289302747,4.222568754822485
synthetic_user_1786,20,7,3,0.35,0.15,0.5795727092019382,4.107363622980308
synthetic_user_1788,20,6,2,0.3,0.1,0.6133973303157216,3.6974561109903146
synthetic_user_1790,20,7,0,0.35,0.0,0.6918905312517848,4.890205349417895
synthetic_user_1792,20,6,2,0.3,0.1,0.5287877450108229,3.108870790567017
synthetic_user_1794,20,6,1,0.3,0.05,0.5443943051705868,3.3066771645663398
synthetic_user_1796,20,5,1,0.25,0.05,0.5332255207166569,2.7002295251578534
synthetic_user_1798,20,5,0,0.25,0.0,0.5461744736962976,2.6772880734459683
synthetic_user_1800,20,7,0,0.35,0.0,0.5224927683547596,3.708686317191422
synthetic_user_1802,20,11,5,0.55,0.25,0.5867793631135059,6.889813343485228
synthetic_user_1804,20,6,1,0.3,0.05,0.6373309040887923,3.8017428587458366
synthetic_user_1806,20,8,0,0.4,0.0,0.5978135769212208,4.636924509829211
synthetic_user_1808,20,5,2,0.25,0.1,0.5219602076014886,2.621880951276012
synthetic_user_1810,20,5,1,0.25,0.05,0.5215572295278925,2.6299677022013546
synthetic_user_1812,20,4,1,0.2,0.05,0.6222250040609822,2.715591913036545
synthetic_user_1814,20,6,2,0.3,0.1,0.6321952317266525,3.75972113566596
synthetic_user_1816,20,6,0,0.3,0.0,0.6227782348972679,3.6851956687415557
synthetic_user_1818,20,8,1,0.4,0.05,0.5896679221964514,4.6715338016193115
synthetic_user_1820,20,9,2,0.45,0.1,0.5914151795911214,5.553862289768591
synthetic_user_1822,20,6,2,0.3,0.1,0.5541718817602347,3.4574876092405615
synthetic_user_1824,20,9,5,0.45,0.25,0.5246891768606561,5.048752249469705
synthetic_user_1826,20,5,4,0.25,0.2,0.5937427531003275,3.0804280908373043
synthetic_user_1828,20,7,2,0.35,0.1,0.5117179357854116,3.959004848146498
synthetic_user_1830,20,2,0,0.1,0.0,0.6346010496964741,1.5840613485582153
synthetic_user_1832,20,10,2,0.5,0.1,0.6248644302463584,6.3124749577282175
synthetic_user_1834,20,7,1,0.35,0.05,0.55088620210618,3.893409075911391
synthetic_user_1836,20,9,5,0.45,0.25,0.5493102021765852,5.319540162759896
synthetic_user_1838,20,5,2,0.25,0.1,0.5816727649203707,2.9210286800716583
synthetic_user_1840,20,8,2,0.4,0.1,0.6228138335683557,5.231573838836492
synthetic_user_1842,20,7,0,0.35,0.0,0.6665503432206794,4.896943281756396
synthetic_user_1844,20,8,0,0.4,0.0,0.6436979951867203,5.148449954224326
synthetic_user_1846,20,7,1,0.35,0.05,0.4969915079133675,3.417247589041973
synthetic_user_1848,20,6,1,0.3,0.05,0.6675554405355213,3.8804274305971367
synthetic_user_1850,20,9,4,0.45,0.2,0.6265332819742374,5.56324731858312
synthetic_user_1852,20,6,2,0.3,0.1,0.606402509835809,3.8719353245774437
synthetic_user_1854,20,9,2,0.45,0.1,0.6239352318705484,5.488089231808667
synthetic_user_1856,20,7,0,0.35,0.0,0.5115374863350353,3.642672050425941
synthetic_user_1858,20,8,1,0.4,0.05,0.485221736324004,4.054846112585667
synthetic_user_1860,20,7,2,0.35,0.1,0.5742747382126736,4.018525022122735
synthetic_user_1862,20,4,1,0.2,0.05,0.5423685942566197,2.3245638138001135
synthetic_user_1864,20,8,2,0.4,0.1,0.6641782249602063,5.367311432076501
synthetic_user_1866,20,7,2,0.35,0.1,0.6429364568042646,4.217239870149178
synthetic_user_1868,20,11,3,0.55,0.15,0.5677454139795757,6.157638783494492
synthetic_user_1870,20,7,0,0.35,0.0,0.5394372514076541,3.7184421296918577
synthetic_user_1872,20,11,2,0.55,0.1,0.6165841964677738,6.654455425241099
synthetic_user_1874,20,5,0,0.25,0.0,0.6453525504069118,3.3189725575917457
synthetic_user_1876,20,8,1,0.4,0.05,0.6322355968651822,5.147413202043589
synthetic_user_1878,20,8,1,0.4,0.05,0.5860080182147863,4.956017695500563
synthetic_user_1880,20,4,0,0.2,0.0,0.6026526453107595,2.341364563853509
synthetic_user_1882,20,7,0,0.35,0.0,0.5929072917215155,4.0552726673248864
synthetic_user_1884,20,4,1,0.2,0.05,0.5679963498544417,2.569017895281238
synthetic_user_1886,20,7,1,0.35,0.05,0.6424434728583425,4.576755148886389
synthetic_user_1888,20,5,1,0.25,0.05,0.5658361502251645,2.7539385947932944
synthetic_user_1890,20,5,0,0.25,0.0,0.5713312274871976,2.9743680539189623
synthetic_user_1892,20,9,1,0.45,0.05,0.6433330012445795,5.923525422816168
synthetic_user_1894,20,10,2,0.5,0.1,0.581295231428762,5.748018249458769
synthetic_user_1896,20,9,1,0.45,0.05,0.6689811083835442,6.145821605548134
synthetic_user_1898,20,6,3,0.3,0.15,0.624412455036875,4.05685536312488
