pair_id,temporal_compatibility,prediction_accuracy,user_satisfaction,timezone_matching_accuracy
pair_0950,0.9166666666666666,0.8,0.6730334487109565,0.0
pair_0951,1.0,0.8,0.5560407129560783,0.0
pair_0952,1.0,0.8,0.6448104735202232,0.0
pair_0953,1.0,0.8,0.55517312721123,0.0
pair_0954,0.9166666666666666,0.8,0.5503341609839579,0.0
pair_0955,1.0,0.8,0.6015647103321994,0.0
pair_0956,1.0,0.8,0.5839290718242205,0.0
pair_0957,0.9166666666666666,0.8,0.6672592494655386,0.0
pair_0958,1.0,0.8,0.6966173222015222,0.0
pair_0959,0.9166666666666666,0.8,0.5166186720325441,0.0
pair_0960,1.0,0.8,0.5202261965171927,0.0
pair_0961,1.0,0.8,0.6611982978665065,0.0
pair_0962,0.9166666666666666,0.8,0.5485488438394429,0.0
pair_0963,1.0,0.8,0.598995216520709,0.0
pair_0964,1.0,0.8,0.6182168877627954,0.0
pair_0965,1.0,0.8,0.6331256974723252,0.0
pair_0966,1.0,0.8,0.5207930907566882,0.0
pair_0967,0.9166666666666666,0.8,0.6561843854580236,0.0
pair_0968,1.0,0.8,0.6417058177111477,0.0
pair_0969,0.9166666666666666,0.8,0.6121341520646819,0.0
pair_0970,0.9166666666666666,0.8,0.6674824052536786,0.0
pair_0971,1.0,0.8,0.5751644680002747,0.0
pair_0972,1.0,0.8,0.6037933571195505,0.0
pair_0973,1.0,0.8,0.6850486184173182,0.0
pair_0974,1.0,0.8,0.5765174449117499,0.0
pair_0975,0.9166666666666666,0.8,0.6203324617561663,0.0
pair_0976,0.9166666666666666,0.8,0.6180686069104159,0.0
pair_0977,1.0,0.8,0.6587199935952988,0.0
pair_0978,0.9166666666666666,0.8,0.6908142955580007,0.0
pair_0979,0.9166666666666666,0.8,0.6151251049263977,0.0
pair_0980,0.9166666666666666,0.8,0.5234946727256917,0.0
pair_0981,1.0,0.8,0.6528061348775243,0.0
pair_0982,0.9166666666666666,0.8,0.5721401655377776,0.0
pair_0983,1.0,0.8,0.6345218788226028,0.0
pair_0984,1.0,0.8,0.6807579213437523,0.0
pair_0985,1.0,0.8,0.5843658653129392,0.0
pair_0986,1.0,0.8,0.578749019977881,0.0
pair_0987,0.9166666666666666,0.8,0.6488619551656617,0.0
pair_0988,0.9166666666666666,0.8,0.5694608906613118,0.0
pair_0989,0.9166666666666666,0.8,0.65762727028168,0.0
pair_0990,0.9166666666666666,0.8,0.6704466066669568,0.0
pair_0991,0.9166666666666666,0.8,0.6146689845076371,0.0
pair_0992,0.0,0.5,0.6045530781705323,0.0
pair_0993,0.9166666666666666,0.8,0.6880394002775739,0.0
pair_0994,1.0,0.8,0.6626321342665263,0.0
pair_0995,1.0,0.8,0.625623669839481,0.0
pair_0996,0.9166666666666666,0.8,0.6555261543866953,0.0
pair_0997,0.9166666666666666,0.8,0.6338136731208582,0.0
pair_0998,1.0,0.8,0.5051281142473809,0.0
pair_0999,1.0,0.8,0.6133859994720484,0.0
