pair_id,quantum_compatibility,decoherence_accuracy,queue_ordering_accuracy,entanglement_sync_accuracy,timezone_matching_accuracy
pair_0760,0.21000545888888889,0.0,0.0,0.872721914452958,0.0
pair_0761,0.7850661113888889,0.22623800100000002,1.0,0.8932630585080359,0.0
pair_0762,0.2551444061111111,0.0,0.0,0.8455579690527941,0.0
pair_0763,0.4982232552777778,0.0,0.0,0.899743783222272,0.0
pair_0764,0.2841570513888889,0.0,1.0,0.9203936942983263,0.0
pair_0765,0.5717017286111111,0.0,0.0,0.7892574192968502,0.0
pair_0766,0.7674267861111111,0.16273643000000004,1.0,0.7938622258823127,0.0
pair_0767,0.07070523250000005,0.0,1.0,0.7759615224681011,0.0
pair_0768,0.7465673980555556,0.08764263300000008,0.0,0.9384578259923988,0.0
pair_0769,0.5239485558333333,0.0,1.0,0.7951103682208209,0.0
pair_0770,0.011782208055555632,0.0,0.0,0.7664377968656797,0.0
pair_0771,0.9418068747222222,0.790504749,1.0,0.7689578379947961,0.0
pair_0772,0.36436408055555547,0.0,0.0,0.8307677064572271,0.0
pair_0773,0.5697995280555556,0.0,0.0,0.9273835847005465,0.0
pair_0774,0.9781356686111111,0.921288407,0.0,0.7710456419732851,0.0
pair_0775,0.08464281083333336,0.0,1.0,0.7952446807185869,0.0
pair_0776,0.5789332580555555,0.0,0.0,0.7869253512174341,0.0
pair_0777,0.4947087416666667,0.0,0.0,0.8818738718347372,0.0
pair_0778,0.2645916252777777,0.0,0.0,0.8157251517630524,0.0
pair_0779,0.03975131777777785,0.0,1.0,0.9447913489671784,0.0
pair_0780,0.49393727361111117,0.0,0.0,0.8836712726813326,0.0
pair_0781,0.5045260927777777,0.0,0.0,0.8539833851410513,0.0
pair_0782,0.8221778491666667,0.3598402569999999,1.0,0.8654334217125816,0.0
pair_0783,0.06333963722222213,0.0,1.0,0.9267165679733841,0.0
pair_0784,0.4039982338888889,0.0,0.0,0.9019787235551061,0.0
pair_0785,0.8969644402777778,0.629071985,0.0,0.7763414194106221,0.0
pair_0786,0.2578684730555555,0.0,0.0,0.8344041904431144,0.0
pair_0787,0.9814432652777778,0.933195755,1.0,0.8822403656620099,0.0
pair_0788,0.5588416675000001,0.0,1.0,0.8658737119084751,0.0
pair_0789,0.11590799861111112,0.0,1.0,0.9369248820107406,0.0
pair_0790,0.05556274416666662,0.0,1.0,0.7568450625955103,0.0
pair_0791,0.4385591855555555,0.0,0.0,0.931202906071799,0.0
pair_0792,0.5146903375,0.0,0.0,0.8270060027120713,0.0
pair_0793,0.46344628499999996,0.0,0.0,0.7596036863240523,0.0
pair_0794,0.3608132847222223,0.0,0.0,0.7895792305164495,0.0
pair_0795,0.059229069722222194,0.0,1.0,0.7864344939802911,0.0
pair_0796,0.45976474749999996,0.0,1.0,0.7785908932009795,0.0
pair_0797,0.9608508611111111,0.8590631,0.0,0.7568228078415677,0.0
pair_0798,0.08905169527777779,0.0,0.0,0.9089544433919032,0.0
pair_0799,0.24201979222222225,0.0,1.0,0.7823770409774238,0.0
pair_0800,0.2367019408333334,0.0,0.0,0.8145064756448753,0.0
pair_0801,0.6256785644444445,0.0,1.0,0.8644173465382701,0.0
pair_0802,0.27657204972222227,0.0,1.0,0.8467689720655686,0.0
pair_0803,0.85490632,0.47766275199999997,0.0,0.8187803539451185,0.0
pair_0804,0.7267916302777777,0.016449869000000006,1.0,0.8757425842725125,0.0
pair_0805,0.8380721255555555,0.41705965200000006,1.0,0.9133978977364,0.0
pair_0806,0.1581917986111111,0.0,1.0,0.8654402962411297,0.0
pair_0807,0.4491743902777777,0.0,0.0,0.8404208227883261,0.0
pair_0808,0.8121487069444444,0.323735345,1.0,0.7929672382074499,0.0
pair_0809,0.2802247961111112,0.0,0.0,0.8742625121218035,0.0
pair_0810,0.7150914366666666,0.0,1.0,0.8591758853791103,0.0
pair_0811,0.996255125,0.98651845,1.0,0.7735638257040983,0.0
pair_0812,0.43781282583333336,0.0,0.0,0.8058610389463015,0.0
pair_0813,0.7429562755555555,0.07464259200000001,0.0,0.90370221065654,0.0
pair_0814,0.8057784883333333,0.300802558,1.0,0.9347771262189006,0.0
pair_0815,0.6291605844444444,0.0,0.0,0.8174509182522978,0.0
pair_0816,0.5946863788888889,0.0,1.0,0.9285053688083877,0.0
pair_0817,0.3030756216666667,0.0,0.0,0.8010568847372874,0.0
pair_0818,0.9967601669444445,0.988336601,1.0,0.9113976998209523,0.0
pair_0819,0.4516499986111111,0.0,1.0,0.8474710297167417,0.0
pair_0820,0.062105763055555596,0.0,1.0,0.85978015729236,0.0
pair_0821,0.35837250499999995,0.0,0.0,0.8826496140606752,0.0
pair_0822,0.2819934891666668,0.0,1.0,0.8836025370004987,0.0
pair_0823,0.5256548655555555,0.0,0.0,0.8184750046778758,0.0
pair_0824,0.8597325474999999,0.495037171,1.0,0.8538145844084968,0.0
pair_0825,0.5364437533333333,0.0,1.0,0.7626235541432413,0.0
pair_0826,0.9091572916666667,0.67296625,0.0,0.8230844489135064,0.0
pair_0827,0.04287835249999994,0.0,1.0,0.8784585386893361,0.0
pair_0828,0.16341822277777773,0.0,0.0,0.9429507099737506,0.0
pair_0829,0.49364789888888894,0.0,1.0,0.775245633862292,0.0
pair_0830,0.8781831147222222,0.561459213,1.0,0.7954250111804722,0.0
pair_0831,0.20699777527777785,0.0,1.0,0.8414866877050369,0.0
pair_0832,0.28546586444444444,0.0,1.0,0.7722273932699527,0.0
pair_0833,0.4195261591666666,0.0,0.0,0.8600929539094796,0.0
pair_0834,0.7021766455555556,0.0,1.0,0.8091426866148401,0.0
pair_0835,0.3537903213888889,0.0,0.0,0.9246613477880123,0.0
pair_0836,0.388120475,0.0,1.0,0.8114060810991597,0.0
pair_0837,0.2965894875,0.0,1.0,0.8372328215141572,0.0
pair_0838,0.35916404944444447,0.0,1.0,0.9468623398833701,0.0
pair_0839,0.40972358111111107,0.0,1.0,0.7665934487675019,0.0
pair_0840,0.08167881416666667,0.0,1.0,0.9233934983189103,0.0
pair_0841,0.7808233941666667,0.21096421899999995,0.0,0.8509447443226164,0.0
pair_0842,0.7453632366666667,0.0833076519999999,1.0,0.8295116198361316,0.0
pair_0843,0.9126550269444444,0.6855580969999999,1.0,0.9382499439800147,0.0
pair_0844,0.4435104475,0.0,0.0,0.9497089587314496,0.0
pair_0845,0.1456019491666667,0.0,1.0,0.7889755966390795,0.0
pair_0846,0.4091170875,0.0,1.0,0.9180025632389998,0.0
pair_0847,0.02028058305555558,0.0,0.0,0.7943714183210006,0.0
pair_0848,0.5166063419444444,0.0,1.0,0.7533438476900415,0.0
pair_0849,0.27713004083333326,0.0,0.0,0.8966824646958647,0.0
pair_0850,0.38197653749999994,0.0,1.0,0.820787299462519,0.0
pair_0851,0.46710226555555556,0.0,1.0,0.8701872598825956,0.0
pair_0852,0.8586259513888889,0.49105342500000004,0.0,0.7803542383952184,0.0
pair_0853,0.22929990555555557,0.0,0.0,0.9219852395811103,0.0
pair_0854,0.6234151719444445,0.0,1.0,0.8550090447768497,0.0
pair_0855,0.5674687533333334,0.0,1.0,0.9100519978004042,0.0
pair_0856,0.39454961555555557,0.0,1.0,0.8225312300614375,0.0
pair_0857,0.7126667830555555,0.0,1.0,0.7960847090090732,0.0
pair_0858,0.03254458388888892,0.0,0.0,0.9394326999741418,0.0
pair_0859,0.09414554222222227,0.0,0.0,0.8561740147572062,0.0
pair_0860,0.34908693999999996,0.0,1.0,0.8248944240193811,0.0
pair_0861,0.26397025500000004,0.0,1.0,0.770027614653702,0.0
pair_0862,0.3406772600000001,0.0,0.0,0.7831271032019068,0.0
pair_0863,0.9564725975,0.843301351,1.0,0.8768625242396306,0.0
pair_0864,0.706019395,0.0,0.0,0.8736368525419496,0.0
pair_0865,0.3758348597222222,0.0,0.0,0.9186477585593594,0.0
pair_0866,0.7272875663888889,0.018235238999999903,0.0,0.9002208362759441,0.0
pair_0867,0.24760752750000004,0.0,1.0,0.7804102160644852,0.0
pair_0868,0.4241320513888889,0.0,0.0,0.9384383975790894,0.0
pair_0869,0.3788992675,0.0,0.0,0.8719331106901403,0.0
pair_0870,0.07137591499999996,0.0,0.0,0.9216590392622294,0.0
pair_0871,0.24094465833333334,0.0,1.0,0.8056842759980443,0.0
pair_0872,0.29487212138888885,0.0,1.0,0.9418113529222405,0.0
pair_0873,0.3550301041666666,0.0,0.0,0.9397798216355933,0.0
pair_0874,0.03478164305555553,0.0,0.0,0.809299286290664,0.0
pair_0875,0.5303699916666667,0.0,1.0,0.930191323938591,0.0
pair_0876,0.628431685,0.0,1.0,0.944401772948003,0.0
pair_0877,0.5112697619444444,0.0,1.0,0.92874889891825,0.0
pair_0878,0.6418672747222223,0.0,1.0,0.8436008294253368,0.0
pair_0879,0.9100553477777777,0.676199252,0.0,0.7772239755415136,0.0
pair_0880,0.6713593577777779,0.0,1.0,0.9376286660134691,0.0
pair_0881,0.7045110413888889,0.0,0.0,0.7500707225127078,0.0
pair_0882,0.5736058016666667,0.0,1.0,0.8002658482020215,0.0
pair_0883,0.06618636999999994,0.0,1.0,0.8611514757098557,0.0
pair_0884,0.39901332944444445,0.0,0.0,0.8123210701476854,0.0
pair_0885,0.9468572075,0.808685947,1.0,0.9346104304991074,0.0
pair_0886,0.8418372436111111,0.430614077,0.0,0.8726234534293188,0.0
pair_0887,0.30978531555555555,0.0,1.0,0.9418551505607586,0.0
pair_0888,0.19479812416666664,0.0,0.0,0.7618444454001927,0.0
pair_0889,0.8759014944444444,0.55324538,1.0,0.8320751058165777,0.0
pair_0890,7.142333333343132e-05,0.0,0.0,0.7787583134784283,0.0
pair_0891,0.9674390552777777,0.8827805989999999,0.0,0.9144882502559616,0.0
pair_0892,0.3628997988888889,0.0,1.0,0.9029185860933289,0.0
pair_0893,0.6046945930555556,0.0,1.0,0.911397655273162,0.0
pair_0894,0.21355805305555553,0.0,1.0,0.9401821225558916,0.0
pair_0895,0.2779556736111112,0.0,1.0,0.7984926125276659,0.0
pair_0896,0.4266062655555556,0.0,1.0,0.9072625699034974,0.0
pair_0897,0.14517550888888886,0.0,1.0,0.879216924934103,0.0
pair_0898,0.29593763138888896,0.0,1.0,0.8281999328604585,0.0
pair_0899,0.23848917833333327,0.0,1.0,0.7886742595561941,0.0
pair_0900,0.7869333977777778,0.23296023200000004,1.0,0.9168658053135981,0.0
pair_0901,0.8750297083333334,0.55010695,0.0,0.7641063276325242,0.0
pair_0902,0.37998230555555557,0.0,1.0,0.9426714687780292,0.0
pair_0903,0.41494955972222225,0.0,0.0,0.8052435742921238,0.0
pair_0904,0.8616951541666666,0.502102555,1.0,0.9285277000091083,0.0
pair_0905,0.5027636944444445,0.0,0.0,0.7746942843883916,0.0
pair_0906,0.11329639777777778,0.0,0.0,0.8979309969930793,0.0
pair_0907,0.4705281694444444,0.0,1.0,0.9388682211523016,0.0
pair_0908,0.1415261916666667,0.0,0.0,0.7803692403522596,0.0
pair_0909,0.6993260627777778,0.0,1.0,0.8386762710547573,0.0
pair_0910,0.5241528597222223,0.0,1.0,0.8844476137689803,0.0
pair_0911,0.6862512741666666,0.0,0.0,0.9021169190518102,0.0
pair_0912,0.02979712000000001,0.0,0.0,0.7521538073372194,0.0
pair_0913,0.2594324886111111,0.0,0.0,0.7734584026345912,0.0
pair_0914,0.6054378294444445,0.0,0.0,0.8122321181360497,0.0
pair_0915,0.7562564388888888,0.12252317999999995,1.0,0.770522442119804,0.0
pair_0916,0.47021048833333334,0.0,0.0,0.8757091471529699,0.0
pair_0917,0.2908515244444445,0.0,1.0,0.8442218664768057,0.0
pair_0918,0.06261219888888891,0.0,0.0,0.8820842868659973,0.0
pair_0919,0.7569389577777778,0.12498024799999996,1.0,0.8097644430730349,0.0
pair_0920,0.5615596088888888,0.0,1.0,0.7749728985745601,0.0
pair_0921,0.49986523055555554,0.0,0.0,0.8985823461562927,0.0
pair_0922,0.8631178488888889,0.507224256,1.0,0.8408734860326,0.0
pair_0923,0.8408593544444445,0.4270936759999999,1.0,0.764080546617846,0.0
pair_0924,0.7393236433333333,0.06156511599999992,1.0,0.9457985919032249,0.0
pair_0925,0.5652846063888888,0.0,1.0,0.9321012328863245,0.0
pair_0926,0.6994593011111111,0.0,0.0,0.8182754380631975,0.0
pair_0927,0.28615896444444444,0.0,0.0,0.8044205575428722,0.0
pair_0928,0.08922115416666665,0.0,0.0,0.9475918815150434,0.0
pair_0929,0.7576793852777778,0.12764578700000007,0.0,0.826300342139568,0.0
pair_0930,0.0043740633333333445,0.0,1.0,0.9282233495346492,0.0
pair_0931,0.39004719,0.0,0.0,0.7725675145192419,0.0
pair_0932,0.8900149722222223,0.6040539,0.0,0.8433051368980267,0.0
pair_0933,0.45952660694444447,0.0,0.0,0.8669957148558736,0.0
pair_0934,0.2359280450000001,0.0,0.0,0.9252484645094882,0.0
pair_0935,0.8372512052777777,0.414104339,0.0,0.888287384607652,0.0
pair_0936,0.2662400225,0.0,1.0,0.9088911227692724,0.0
pair_0937,0.7667408125,0.16026692499999995,1.0,0.9016919065879389,0.0
pair_0938,0.5331137302777778,0.0,1.0,0.7949266828936924,0.0
pair_0939,0.9826656175,0.937596223,1.0,0.7706100331076576,0.0
pair_0940,0.7681354927777778,0.16528777399999994,0.0,0.9495210613783587,0.0
pair_0941,0.5695819133333333,0.0,0.0,0.870663213669858,0.0
pair_0942,0.6671327758333334,0.0,1.0,0.8698093963639215,0.0
pair_0943,0.35520358333333335,0.0,1.0,0.8225098762531468,0.0
pair_0944,0.8645318969444444,0.5123148289999999,0.0,0.9238722575455388,0.0
pair_0945,0.9858796544444445,0.949166756,1.0,0.8829821221448955,0.0
pair_0946,0.8836594275,0.581173939,1.0,0.917341823431252,0.0
pair_0947,0.37226229638888897,0.0,1.0,0.9426488838083704,0.0
pair_0948,0.8845256772222222,0.584292438,1.0,0.834334823573608,0.0
pair_0949,0.3186162975,0.0,1.0,0.8776119814890475,0.0
pair_0950,0.20636320499999994,0.0,1.0,0.9230334487109565,0.0
pair_0951,0.7961786197222223,0.2662430309999999,0.0,0.8060407129560783,0.0
pair_0952,0.45640268444444443,0.0,1.0,0.8948104735202232,0.0
pair_0953,0.36295083083333335,0.0,1.0,0.80517312721123,0.0
pair_0954,0.03983983333333341,0.0,0.0,0.8003341609839579,0.0
pair_0955,0.7241955033333334,0.007103811999999876,0.0,0.8515647103321994,0.0
pair_0956,0.49740749527777783,0.0,0.0,0.8339290718242205,0.0
pair_0957,0.5001692158333333,0.0,1.0,0.9172592494655386,0.0
pair_0958,0.5146960341666666,0.0,1.0,0.9466173222015222,0.0
pair_0959,0.5130332852777777,0.0,1.0,0.7666186720325441,0.0
pair_0960,0.9666990383333334,0.880116538,0.0,0.7702261965171927,0.0
pair_0961,0.8442410233333333,0.43926768400000005,1.0,0.9111982978665065,0.0
pair_0962,0.3385114252777778,0.0,0.0,0.7985488438394429,0.0
pair_0963,0.9868354836111111,0.952607741,0.0,0.848995216520709,0.0
pair_0964,0.4106084183333333,0.0,1.0,0.8682168877627954,0.0
pair_0965,0.8514040513888889,0.46505458499999996,0.0,0.8831256974723252,0.0
pair_0966,0.9903690541666667,0.965328595,0.0,0.7707930907566882,0.0
pair_0967,0.2395476152777778,0.0,1.0,0.9061843854580236,0.0
pair_0968,0.5024787258333333,0.0,0.0,0.8917058177111477,0.0
pair_0969,0.04604773222222214,0.0,1.0,0.8621341520646819,0.0
pair_0970,0.23331363166666674,0.0,1.0,0.9174824052536786,0.0
pair_0971,0.8777754077777777,0.559991468,1.0,0.8251644680002747,0.0
pair_0972,0.4560426347222222,0.0,1.0,0.8537933571195505,0.0
pair_0973,0.9509280008333333,0.823340803,0.0,0.9350486184173182,0.0
pair_0974,0.7864933219444444,0.23137595899999996,0.0,0.8265174449117499,0.0
pair_0975,0.3327901322222222,0.0,1.0,0.8703324617561663,0.0
pair_0976,0.26772312277777777,0.0,1.0,0.8680686069104159,0.0
pair_0977,0.13361511000000004,0.0,1.0,0.9087199935952988,0.0
pair_0978,0.02598900500000001,0.0,0.0,0.9408142955580007,0.0
pair_0979,0.14485032166666667,0.0,1.0,0.8651251049263977,0.0
pair_0980,0.21146972888888893,0.0,1.0,0.7734946727256917,0.0
pair_0981,0.911833028888889,0.682598904,1.0,0.9028061348775243,0.0
pair_0982,0.11890967694444443,0.0,1.0,0.8221401655377776,0.0
pair_0983,0.7829419494444444,0.21859101799999991,1.0,0.8845218788226028,0.0
pair_0984,0.9260107441666667,0.733638679,0.0,0.9307579213437523,0.0
pair_0985,0.9206981969444444,0.714513509,0.0,0.8343658653129392,0.0
pair_0986,0.7586209133333334,0.13103528799999997,0.0,0.828749019977881,0.0
pair_0987,0.5290902869444445,0.0,0.0,0.8988619551656617,0.0
pair_0988,0.8625773905555556,0.5052786060000001,1.0,0.8194608906613118,0.0
pair_0989,0.4214439727777777,0.0,0.0,0.90762727028168,0.0
pair_0990,0.197450205,0.0,1.0,0.9204466066669568,0.0
pair_0991,0.71600907,0.0,0.0,0.8646689845076371,0.0
pair_0992,0.5051495391666667,0.0,0.0,0.8545530781705323,0.0
pair_0993,0.45185510416666663,0.0,1.0,0.9380394002775739,0.0
pair_0994,0.8640234508333333,0.510484423,1.0,0.9126321342665263,0.0
pair_0995,0.6827827969444444,0.0,1.0,0.875623669839481,0.0
pair_0996,0.3186596088888889,0.0,0.0,0.9055261543866953,0.0
pair_0997,0.6367133969444445,0.0,0.0,0.8838136731208582,0.0
pair_0998,0.6602466441666667,0.0,1.0,0.7551281142473809,0.0
pair_0999,0.7088454627777778,0.0,1.0,0.8633859994720484,0.0
