agentId,health_score,predicted_level,ground_truth_level,connectionQuality,learningEffectiveness,privacyMetrics,stabilityMetrics,aiPleasure
agent_000426,0.5123321862321399,fair,fair,0.7445803046342208,0.02114869393304497,0.8778937167838506,0.4961215437971386,0.46096884474125677
agent_000427,0.5668793163259402,fair,fair,0.16028384800025963,0.8700373214236979,0.5263990782042505,0.7136732299851163,0.6128456233207747
agent_000428,0.5018454028527812,fair,fair,0.4406398801829283,0.882653332603425,0.007791860765274272,0.49951146074996844,0.6956143535314433
agent_000429,0.3955846799049491,poor,fair,0.04488969351959493,0.5209623028446905,0.019077704984053256,0.82242504269374,0.858211312783191
agent_000430,0.5539195814903157,fair,fair,0.6883157938721607,0.24250404568621486,0.5319482452431492,0.963392035193427,0.2214656551340659
agent_000431,0.4498080888504056,fair,fair,0.39805421747444913,0.5938404743795334,0.37489432210534057,0.3917096043664302,0.48513630592555723
agent_000432,0.4021048128300728,fair,fair,0.3454283819943361,0.2915769478195295,0.4662352924166948,0.49474334352982197,0.5065775318730301
agent_000433,0.5945406328908964,fair,fair,0.8255586882688102,0.6655098090023562,0.7050711490709838,0.3851498279788501,0.03729313163138115
agent_000434,0.5376990384366482,fair,fair,0.4558467676336754,0.4265490690928754,0.8986883743007101,0.38145577238119377,0.6107124991862974
agent_000435,0.453923592061942,fair,fair,0.28123261341423156,0.5576912023256774,0.13765691686590376,0.8629377839329611,0.4407369796719176
agent_000436,0.2664871521863041,poor,poor,0.2285141623111271,0.11391595406609945,0.3610490506796662,0.17720331283494517,0.7322915038907518
agent_000437,0.3800407845829699,poor,fair,0.27692164696784893,0.36359166602072857,0.3424807121694802,0.2663438052161282,0.9814755285870387
agent_000438,0.6089042853160451,good,good,0.7134555014194566,0.37442061311400765,0.5639867902864797,0.7385179816523958,0.7643430229490401
agent_000439,0.4208828317962986,fair,poor,0.03936399490258946,0.7984730728358606,0.05795232536171124,0.9209533651349758,0.15642426762348682
agent_000440,0.6800945137055661,good,fair,0.9138809273701927,0.9203821023594079,0.45683231160071225,0.6085914134827223,0.08444011256479023
agent_000441,0.6102161832928472,good,fair,0.9509717575733966,0.037231579669402604,0.9830845706064882,0.7010321280835875,0.2634200924413225
agent_000442,0.2821272771874184,poor,poor,0.3687831613856941,0.1439276266429369,0.09663669954628307,0.45595426337635814,0.4343138759573244
agent_000443,0.3979384517484214,poor,poor,0.9246417331989721,0.10039976751707635,0.2128969988012186,0.2292426277062981,0.5325015126790594
agent_000444,0.7083833063049918,good,good,0.9398625162549485,0.7645041153195419,0.6387730630443089,0.7222263942056854,0.10091756961370268
agent_000445,0.4420522532739505,fair,fair,0.37445979571726706,0.3057727768565527,0.4752884962725863,0.4474523002920674,0.8744595081756477
agent_000446,0.3972238675004707,poor,fair,0.38391561502014726,0.6674192688901719,0.26464538342053456,0.06977317593718002,0.6750643465134799
agent_000447,0.611370875415653,good,good,0.7348488819752604,0.28538161471380785,0.7310864679786945,0.6701666286786604,0.7606263191191501
agent_000448,0.3289958839624248,poor,poor,0.06610269242396416,0.776442477794577,0.2949147991323956,0.15306954037367548,0.2876272350657533
agent_000449,0.7002942451280709,good,good,0.8102052838592133,0.7727243912478843,0.3817311728841788,0.8554300883307626,0.5712957410830821
agent_000450,0.5300877318810536,fair,fair,0.7573406354660831,0.7768041628803947,0.06568451212465565,0.4494063048397241,0.4353336890155822
agent_000451,0.47008676147895406,fair,fair,0.3744529322348016,0.2922455809495036,0.9694159589116713,0.06304700139457553,0.969195411216284
agent_000452,0.6686362201816866,good,good,0.5125160318276913,0.8912655491261149,0.229843846675295,0.9396052368751944,0.8380100823313704
agent_000453,0.2325338685963987,poor,poor,0.4409040487491497,0.06187329463279179,0.09242529145862122,0.27439557230988365,0.3347535999721234
agent_000454,0.605991792327656,good,good,0.7161900174936647,0.7078551297967038,0.002212648243336779,0.9118429716067661,0.6716938153504328
agent_000455,0.49356798034380917,fair,fair,0.8308091971092229,0.19448781980863816,0.6024404937819998,0.37317780964073866,0.4212006542979616
agent_000456,0.35939491815849955,poor,poor,0.5841700796036892,0.2059007072861062,0.3719899940456636,0.13163769541978787,0.6115168354296038
agent_000457,0.4359121333046353,fair,fair,0.5045531550280903,0.3285896741437222,0.9086393944042361,0.0321890204125741,0.39460743048320135
agent_000458,0.6330087497416448,good,fair,0.525304322598363,0.7169682173426611,0.6394158559398819,0.8710706049880912,0.20343322570794076
agent_000459,0.39305792961438835,poor,poor,0.6406357558699195,0.18715493538972816,0.3811270371436599,0.5030366487983235,0.09277519611079676
agent_000460,0.49645363900778083,fair,fair,0.5668986950840748,0.7492186453688117,0.20820837817760762,0.32136755755372703,0.6150911674829229
agent_000461,0.4627847655204038,fair,fair,0.2952208833893185,0.5504806653538676,0.08297561237371365,0.6878906781999969,0.9718612021986518
agent_000462,0.4462242108910584,fair,fair,0.044952795373818355,0.672331238791708,0.1896084491185177,0.8813933477704213,0.5270284297188897
agent_000463,0.3295439850454067,poor,poor,0.05062578104156701,0.8363464737555555,0.08467041485852334,0.3169677635772128,0.2747328565897891
agent_000464,0.323696835124585,poor,poor,0.8518908175010798,0.09856534739508815,0.2502281260935364,0.1556790284501205,0.04901362991811675
agent_000465,0.8227617424882058,excellent,good,0.8832626021677792,0.8678036429138363,0.9717388978149085,0.6346682933600815,0.637137429828039
agent_000466,0.7047733147058366,good,good,0.8321539069562952,0.8791150621811739,0.9159037403048039,0.10255312264011474,0.7326469983248565
agent_000467,0.41628220369750696,fair,fair,0.6914655254725074,0.44581531742030345,0.005307246455952597,0.2018497721544359,0.9053058925222658
agent_000468,0.6384520767193815,good,good,0.88606388094163,0.3383197723999771,0.7807923561998874,0.44432526720397714,0.8733263870320682
agent_000469,0.5482996719128569,fair,fair,0.4602041492496409,0.38483187442463207,0.6535947978418438,0.9189636449236305,0.22528977441193765
agent_000470,0.6903070483620067,good,good,0.6479606110583581,0.8358872750362243,0.7977348130672092,0.4911729379306595,0.615635266387874
agent_000471,0.46284616470855905,fair,fair,0.8342740694467934,0.7658726465117718,0.2004404565204413,0.02100892267281429,0.18519609880266652
agent_000472,0.291093284675871,poor,poor,0.0048207416980228235,0.07695716757112858,0.8547704081409054,0.4126880653943338,0.17157112651535245
agent_000473,0.38904725486578895,poor,fair,0.25207188934060953,0.16602151095253903,0.5759034846891358,0.37878975881373056,0.9358525609192851
agent_000474,0.6935222777894999,good,good,0.38862762074353896,0.9516027816866479,0.5771301398225734,0.9139104801032703,0.6025655319678449
agent_000475,0.602377104814228,good,good,0.48434501864714397,0.763307089057465,0.8778753296559536,0.08336438067814445,0.9821613582125617
agent_000476,0.4795710566145088,fair,fair,0.07134731946524342,0.8387983858974652,0.5157450468578015,0.6740779796152073,0.140700249792299
agent_000477,0.440403684721923,fair,poor,0.6152678626504634,0.6252986301047792,0.06491440685245031,0.5455597853900161,0.08167223084618991
agent_000478,0.2859920201979036,poor,poor,0.10863336461089101,0.013394717482122176,0.5785335153361998,0.36749836898052823,0.6627862281130469
agent_000479,0.7729912949955143,good,good,0.856986402559447,0.7655031631721251,0.506037800996407,0.9545921311874728,0.7524291712584531
agent_000480,0.5375939975367453,fair,fair,0.2026608240068597,0.9655543134717418,0.6243951976305196,0.5022289060735302,0.20215392426285017
agent_000481,0.5523385419907089,fair,fair,0.6751059714833393,0.3911467032790502,0.9093933480913156,0.3034588584941461,0.4320493198301907
agent_000482,0.26096261281209626,poor,poor,0.2890247211128826,0.20711563314264136,0.16646769271985362,0.4802612250804601,0.07581740688152472
agent_000483,0.7913653987958138,good,excellent,0.9853739537885311,0.7218092236680156,0.4658499035600173,0.8644012379034837,0.9851937613897693
agent_000484,0.31487354890772273,poor,poor,0.28975657708249447,0.16087967533335523,0.6271537555097538,0.15607880823856934,0.45567973054095634
agent_000485,0.4186538270505795,fair,fair,0.00953420298579355,0.46228196636571495,0.9997838946567866,0.16884687292354972,0.6697363119663513
agent_000486,0.5915937689491801,fair,fair,0.35458160432935437,0.5970748956094534,0.9843564392092243,0.5532852873887563,0.4615129864488212
agent_000487,0.6018776778055333,good,good,0.32485215397730793,0.9355438448707948,0.16614546398979035,0.8628572325798475,0.8097813877958003
agent_000488,0.8123959881124003,excellent,good,0.9115379961913205,0.7192504910073675,0.9259058023954891,0.7853451783825054,0.6244867015712946
agent_000489,0.5097949268808656,fair,fair,0.3382051353025526,0.8389910737885208,0.5965549407279812,0.34782590729674123,0.2661970500315274
agent_000490,0.3702965840304093,poor,poor,0.25015513960905145,0.6861467548003163,0.05654431664865289,0.5926584264741328,0.06380561803510254
agent_000491,0.5321572100346152,fair,fair,0.5396078481191154,0.8067601909718101,0.6135548625475572,0.02220739572116004,0.6841274860814038
agent_000492,0.5216100310849991,fair,fair,0.7013511339310942,0.898762343684134,0.2814640775477034,0.06974982537730856,0.5133888109618975
agent_000493,0.327408336022205,poor,poor,0.20319275985309748,0.4845784001252228,0.02246652369879365,0.6677784643722546,0.17416548413415245
agent_000494,0.46337987559320654,fair,fair,0.5135660628741945,0.47633505752403005,0.33132519480490996,0.6671121632457571,0.1621712388351697
agent_000495,0.3765055811620146,poor,poor,0.12023049073850078,0.8536676438526388,0.3859823655477538,0.09068184705124915,0.37698204994429096
agent_000496,0.6797084253021395,good,good,0.6549603046691358,0.7231870975109128,0.8295648071035565,0.42050700007465847,0.8515721332148424
agent_000497,0.5119369870393808,fair,fair,0.6468949343631176,0.7087667994159128,0.3982378926556306,0.2007390795623757,0.5322615915102199
agent_000498,0.7050636357287955,good,good,0.6017255741953738,0.8295016157134103,0.5851347497714067,0.8482619133977748,0.605775056177632
agent_000499,0.33004267268471144,poor,poor,0.15832558770950755,0.7267385204111009,0.0516719088541544,0.12820640222039448,0.7280098343964958
