event_id,category,event_date,impressions,conversions,tickets_sold,gross_revenue,marketing_cost,payment_processing_fee,platform_fee,total_costs,net_profit,cpa,roi,conversion_rate,attendance_rate,marketing_start_days_before,marketing_duration_days,marketing_start_date,marketing_end_date
event_0241,business,1768280927.98347,75235,101,101,5050.0,2072.0,151.5,252.5,2476.0,2574.0,20.514851485148515,1.0395799676898223,0.0013424602910879246,0.101,58.087042601312284,50.05991981614223,1763262207.5027165,1767587384.5748312
event_0242,art,1778170743.813587,90939,86,86,4300.0,2072.0,129.0,215.0,2416.0,1884.0,24.093023255813954,0.7798013245033113,0.0009456888683623088,0.086,56.70732787444851,31.24627898286891,1773271230.6852345,1775970909.1893544
event_0243,art,1778089347.343673,74510,119,119,5950.0,2072.0,178.5,297.5,2548.0,3402.0,17.41176470588235,1.335164835164835,0.0015971010602603677,0.119,33.18223511607202,53.43140808360013,1775222402.2296443,1779838875.8880672
event_0244,business,1768318250.8841162,80358,160,160,8000.0,2072.0,240.0,400.0,2712.0,5288.0,12.95,1.9498525073746313,0.0019910898728191344,0.16,31.72636486938672,29.32659702117695,1765577092.9594011,1768110910.942031
event_0245,science,1774065891.200705,64106,129,129,6450.0,2072.0,193.5,322.5,2588.0,3862.0,16.06201550387597,1.492272024729521,0.0020122921411412347,0.129,44.06179409978378,43.59638675660733,1770258952.1904838,1774025680.0062547
event_0246,technology,1778089040.4860601,100510,102,102,5100.0,2072.0,153.0,255.0,2480.0,2620.0,20.313725490196077,1.0564516129032258,0.001014824395582529,0.102,52.85941828345419,49.40053211365955,1773521986.7463696,1777790192.7209897
event_0247,technology,1768216742.311737,112839,55,55,2750.0,2072.0,82.5,137.5,2292.0,458.0,37.67272727272727,0.19982547993019198,0.0004874201295651326,0.055,33.55939263452466,54.22799819413614,1765317210.788114,1770002509.8320875
event_0248,technology,1779003656.1101954,68424,76,76,3800.0,2072.0,114.0,190.0,2376.0,1424.0,27.263157894736842,0.5993265993265994,0.001110721384309599,0.076,38.47003957722289,55.97740045739724,1775679844.6907234,1780516292.0902426
event_0249,business,1776737653.2282784,108666,148,148,7400.0,2072.0,222.0,370.0,2664.0,4736.0,14.0,1.7777777777777777,0.0013619715458377045,0.148,32.58958117719635,55.63162198179417,1773921913.4145687,1778728485.5537956
event_0250,technology,1781547794.0666893,106628,120,120,6000.0,2072.0,180.0,300.0,2552.0,3448.0,17.266666666666666,1.3510971786833856,0.0011254079603856399,0.12,57.23638618211203,30.192391559894826,1776602570.3005548,1779211192.9313297
event_0251,business,1767294442.3438008,75766,133,133,6650.0,2072.0,199.5,332.5,2604.0,4046.0,15.578947368421053,1.553763440860215,0.0017554047989863527,0.133,33.17029300245167,31.375485717004477,1764428529.028389,1767139370.9943383
event_0252,technology,1781874884.3444867,67513,130,130,6500.0,2072.0,195.0,325.0,2592.0,3908.0,15.938461538461539,1.507716049382716,0.0019255550782812198,0.13,52.88635079268697,50.876004789746204,1777305503.6359985,1781701190.4498327
event_0253,science,1769412297.9171062,65909,146,146,7300.0,2072.0,219.0,365.0,2656.0,4644.0,14.191780821917808,1.7484939759036144,0.0022151754692075437,0.146,32.886229573063915,45.18056075463073,1766570927.6819935,1770474528.1311936
event_0254,science,1778807509.7535398,71897,82,82,4100.0,2072.0,123.0,205.0,2400.0,1700.0,25.26829268292683,0.7083333333333334,0.0011405204667788642,0.082,34.068161576231304,31.38195062782277,1775864020.5933535,1778575421.1275973
event_0255,technology,1769214921.4538624,125006,151,151,7550.0,2072.0,226.5,377.5,2676.0,4874.0,13.721854304635762,1.8213751868460388,0.0012079420187830984,0.151,48.20311540844257,47.86741799999608,1765050172.282573,1769185917.1977727
event_0256,health,1773959715.3536448,69512,131,131,6550.0,2072.0,196.5,327.5,2596.0,3954.0,15.816793893129772,1.5231124807395995,0.0018845666935205431,0.131,32.1861136709831,32.6856557636316,1771178835.1324718,1774002875.7904496
event_0257,science,1777044141.8109019,118290,107,107,5350.0,2072.0,160.5,267.5,2500.0,2850.0,19.364485981308412,1.14,0.0009045565981908868,0.107,56.63462970714725,46.52136041460403,1772150909.8042045,1776170355.3440263
event_0258,science,1781467512.5871384,133870,310,310,15500.0,2072.0,465.0,775.0,3312.0,12188.0,6.683870967741935,3.679951690821256,0.002315679390453425,0.31,38.832669913889205,41.360567842006716,1778112369.9065783,1781685922.9681277
event_0259,business,1771131525.218567,85923,89,89,4450.0,2072.0,133.5,222.5,2428.0,2022.0,23.280898876404493,0.8327841845140033,0.001035811133223933,0.089,41.515568443249094,54.08802520011757,1767544580.10507,1772217785.4823604
event_0260,technology,1772849371.7275686,116923,143,143,7150.0,2072.0,214.5,357.5,2644.0,4506.0,14.48951048951049,1.7042360060514372,0.0012230271204125792,0.143,30.24897783850946,55.458390916043726,1770235860.0423214,1775027465.0174677
event_0261,science,1775720368.2534533,158491,184,184,9200.0,2072.0,276.0,460.0,2808.0,6392.0,11.26086956521739,2.2763532763532766,0.001160949202162899,0.184,58.37519637573165,40.32118099653563,1770676751.28659,1774160501.3246908
event_0262,art,1777178296.1686442,95342,131,131,6550.0,2072.0,196.5,327.5,2596.0,3954.0,15.816793893129772,1.5231124807395995,0.0013740009649472426,0.131,51.51035906877458,40.552886021091766,1772727801.145102,1776231570.4973245
event_0263,science,1775020656.4544668,135190,183,183,9150.0,2072.0,274.5,457.5,2804.0,6346.0,11.3224043715847,2.2631954350927246,0.0013536504179303202,0.183,58.76953060518211,55.285269883706334,1769942969.010179,1774719616.3281312
event_0264,health,1767978785.6296463,63422,177,177,8850.0,2072.0,265.5,442.5,2780.0,6070.0,11.706214689265536,2.183453237410072,0.0027908296805524897,0.177,55.01227550111701,51.30262737507577,1763225725.0263498,1767658272.0315564
event_0265,art,1773889820.135992,71626,68,68,3400.0,2072.0,102.0,170.0,2344.0,1056.0,30.470588235294116,0.45051194539249145,0.0009493759249434563,0.068,32.36885738195054,40.603393377673946,1771093150.8581915,1774601284.0460224
event_0266,business,1775530747.6883283,81429,201,201,10050.0,2072.0,301.5,502.5,2876.0,7174.0,10.308457711442786,2.4944367176634215,0.002468408061010205,0.201,36.11285535831323,31.15597792779559,1772410596.98537,1775102473.4783316
event_0267,business,1780880058.4914863,79013,91,91,4550.0,2072.0,136.5,227.5,2436.0,2114.0,22.76923076923077,0.867816091954023,0.0011517092124080847,0.091,38.470376614164906,44.85761217131963,1777556217.9520226,1781431915.6436245
event_0268,health,1779613641.1631243,128159,227,227,11350.0,2072.0,340.5,567.5,2980.0,8370.0,9.127753303964758,2.8087248322147653,0.0017712372911773656,0.227,35.48622739443758,47.823490618040125,1776547631.116245,1780679580.7056437
event_0269,science,1771951542.5727735,65365,62,62,3100.0,2072.0,93.0,155.0,2320.0,780.0,33.41935483870968,0.33620689655172414,0.0009485198500726688,0.062,46.88422897629899,55.60359689599571,1767900745.1892211,1772704895.9610353
event_0270,science,1767678405.984439,77166,122,122,6100.0,2072.0,183.0,305.0,2560.0,3540.0,16.983606557377048,1.3828125,0.001581007179327683,0.122,38.57725436577307,44.15662115739299,1764345331.207236,1768160463.2752347
event_0271,technology,1775331962.4693723,102219,99,99,4950.0,2072.0,148.5,247.5,2468.0,2482.0,20.92929292929293,1.005672609400324,0.0009685087899509876,0.099,39.46313408075412,43.81402144299666,1771922347.6847951,1775707879.13747
event_0272,science,1780625527.5696695,110899,145,145,7250.0,2072.0,217.5,362.5,2652.0,4598.0,14.289655172413793,1.7337858220211162,0.0013074960098828664,0.145,50.439894512956855,36.313200109588834,1776267520.68375,1779404981.1732185
event_0273,business,1777799095.6618626,96189,130,130,6500.0,2072.0,195.0,325.0,2592.0,3908.0,15.938461538461539,1.507716049382716,0.0013515058894468183,0.13,34.72934148786784,46.3755681642472,1774798480.5573108,1778805329.6467018
event_0274,technology,1778882583.0020883,54593,59,59,2950.0,2072.0,88.5,147.5,2308.0,642.0,35.11864406779661,0.2781629116117851,0.0010807246350264686,0.059,39.75302461944615,42.98429389398903,1775447921.6749682,1779161764.667409
event_0275,science,1774654857.1013148,63039,136,136,6800.0,2072.0,204.0,340.0,2616.0,4184.0,15.235294117647058,1.599388379204893,0.002157394628721902,0.136,30.879773176570087,40.82870028825003,1771986844.6988592,1775514444.403764
event_0276,science,1780286161.161524,60521,115,115,5750.0,2072.0,172.5,287.5,2532.0,3218.0,18.017391304347825,1.2709320695102686,0.0019001668842220055,0.115,34.63467946059548,49.794719063756,1777293724.8561287,1781595988.5832372
event_0277,technology,1780591101.5616283,72126,159,159,7950.0,2072.0,238.5,397.5,2708.0,5242.0,13.031446540880504,1.9357459379615953,0.0022044755012062224,0.159,41.161010527855886,35.975040687501654,1777034790.2520216,1780143033.7674217
event_0278,science,1771183927.3503468,79296,116,116,5800.0,2072.0,174.0,290.0,2536.0,3264.0,17.862068965517242,1.2870662460567823,0.0014628732849071833,0.116,54.683991439688945,33.620031659007424,1766459230.4899576,1769364001.2252958
event_0279,technology,1767969394.1070783,78926,93,93,4650.0,2072.0,139.5,232.5,2444.0,2206.0,22.27956989247312,0.9026186579378068,0.001178318931657502,0.093,42.02630568300829,38.33859553185988,1764338321.2960663,1767650775.950019
event_0280,business,1774479063.082626,88484,69,69,3450.0,2072.0,103.5,172.5,2348.0,1102.0,30.028985507246375,0.469335604770017,0.0007798019981013517,0.069,54.435048581541906,38.45739080612205,1769775874.885181,1773098593.45083
event_0281,health,1774515642.7986321,69505,76,76,3800.0,2072.0,114.0,190.0,2376.0,1424.0,27.263157894736842,0.5993265993265994,0.0010934465146392345,0.076,51.15709974693765,42.234192274184245,1770095669.3804967,1773744703.5929863
event_0282,science,1775391279.147276,91724,82,82,4100.0,2072.0,123.0,205.0,2400.0,1700.0,25.26829268292683,0.7083333333333334,0.000893986306746326,0.082,37.18438781880773,37.709849592391464,1772178548.039731,1775436679.0445137
event_0283,technology,1773627757.352237,84329,120,120,6000.0,2072.0,180.0,300.0,2552.0,3448.0,17.266666666666666,1.3510971786833856,0.0014229980196610894,0.12,35.2218736200322,51.84147233696842,1770584587.4714663,1775063690.6813803
event_0284,business,1768847794.57038,96412,103,103,5150.0,2072.0,154.5,257.5,2484.0,2666.0,20.116504854368934,1.0732689210950082,0.0010683317429365639,0.103,54.02005581887426,32.13983916621213,1764180461.7476292,1766957343.85159
event_0285,business,1771931202.3570688,98540,85,85,4250.0,2072.0,127.5,212.5,2412.0,1838.0,24.376470588235293,0.7620232172470979,0.0008625938705094378,0.085,31.07650786193008,43.10490358627281,1769246192.0777981,1772970455.747652
event_0286,health,1780024167.6416752,56146,63,63,3150.0,2072.0,94.5,157.5,2324.0,826.0,32.888888888888886,0.35542168674698793,0.001122074591244256,0.063,56.27021904032717,29.969654154921383,1775162420.716591,1777751798.835576
event_0287,art,1777472744.2454581,93231,132,132,6600.0,2072.0,198.0,330.0,2600.0,4000.0,15.696969696969697,1.5384615384615385,0.001415838079608714,0.132,55.07124898136867,41.28275093433745,1772714588.333468,1776281418.0141947
event_0288,business,1771503280.5670943,91286,122,122,6100.0,2072.0,183.0,305.0,2560.0,3540.0,16.983606557377048,1.3828125,0.0013364590408167737,0.122,37.3247593459554,42.43390396959046,1768278421.359604,1771944710.6625764
event_0289,science,1767554013.380652,96629,110,110,5500.0,2072.0,165.0,275.0,2512.0,2988.0,18.836363636363636,1.1894904458598725,0.0011383746080369248,0.11,35.65817385045885,43.82635393584241,1764473147.1599722,1768259744.140029
event_0290,technology,1775520762.2435222,101691,153,153,7650.0,2072.0,229.5,382.5,2684.0,4966.0,13.542483660130719,1.8502235469448585,0.001504557925480131,0.153,31.676771322631105,30.28481849053101,1772783889.2012467,1775400497.5188286
event_0291,business,1781804890.7996306,59970,61,61,3050.0,2072.0,91.5,152.5,2316.0,734.0,33.967213114754095,0.3169257340241796,0.0010171752542938136,0.061,49.86500749957168,45.420163653221564,1777496554.1516676,1781420856.291306
event_0292,science,1776399997.2829182,112299,227,227,11350.0,2072.0,340.5,567.5,2980.0,8370.0,9.127753303964758,2.8087248322147653,0.002021389326708163,0.227,34.452626615153406,34.39136495115864,1773423290.343369,1776394704.275149
event_0293,science,1775738773.5555813,87926,108,108,5400.0,2072.0,162.0,270.0,2504.0,2896.0,19.185185185185187,1.156549520766773,0.0012283056206355343,0.108,49.38108215229539,29.0127376628315,1771472248.057623,1773978948.5916915
event_0294,science,1773696308.3979805,55446,53,53,2650.0,2072.0,79.5,132.5,2284.0,366.0,39.094339622641506,0.16024518388791595,0.0009558850052303142,0.053,54.75157715475432,54.99580208597465,1768965772.1318097,1773717409.4320378
event_0295,business,1767535212.6075337,84343,112,112,5600.0,2072.0,168.0,280.0,2520.0,3080.0,18.5,1.2222222222222223,0.0013279110299609926,0.112,39.47900282577125,32.850719623824304,1764124226.763387,1766962528.9388855
event_0296,health,1766850377.3504689,114464,82,82,4100.0,2072.0,123.0,205.0,2400.0,1700.0,25.26829268292683,0.7083333333333334,0.0007163824433883142,0.082,41.92570691570713,35.291511745504025,1763227996.2729518,1766277182.8877635
event_0297,art,1777301306.2551181,70227,149,149,7450.0,2072.0,223.5,372.5,2668.0,4782.0,13.906040268456376,1.7923538230884557,0.0021216910874734787,0.149,36.12062978238224,54.30184176360302,1774180483.8419204,1778872162.9702957
event_0298,health,1767444090.1780121,77043,128,128,6400.0,2072.0,192.0,320.0,2584.0,3816.0,16.1875,1.4767801857585139,0.001661409862025103,0.128,45.44551774489753,32.99772171646817,1763517597.444853,1766368600.601156
event_0299,health,1771425387.2635999,145271,83,83,4150.0,2072.0,124.5,207.5,2404.0,1746.0,24.96385542168675,0.7262895174708819,0.0005713459671923509,0.083,52.828552638245355,34.60733395688213,1766861000.3156555,1769851073.96953
event_0300,art,1770117665.0138278,57015,67,67,3350.0,2072.0,100.5,167.5,2340.0,1010.0,30.925373134328357,0.43162393162393164,0.0011751293519249321,0.067,38.37924876588568,34.739628688051866,1766801697.9204552,1769803201.839103
event_0301,business,1779623172.8249426,115363,148,148,7400.0,2072.0,222.0,370.0,2664.0,4736.0,14.0,1.7777777777777777,0.001282906997910942,0.148,41.68447585039492,46.260837878659856,1776021634.1114686,1780018570.5041847
event_0302,health,1771210925.469829,76294,113,113,5650.0,2072.0,169.5,282.5,2524.0,3126.0,18.336283185840706,1.2385103011093503,0.0014811125383385325,0.113,38.205601067125905,37.97854141080384,1767909961.5376294,1771191307.5155227
event_0303,science,1777660486.7281108,102967,237,237,11850.0,2072.0,355.5,592.5,3020.0,8830.0,8.742616033755274,2.923841059602649,0.002301708314314295,0.237,55.30545766251416,32.1291400296123,1772882095.1860695,1775658052.884628
event_0304,business,1770311584.285429,100378,100,100,5000.0,2072.0,150.0,250.0,2472.0,2528.0,20.72,1.022653721682848,0.0009962342345932376,0.1,42.97405925791512,41.74176649476142,1766598625.565545,1770205114.1906924
event_0305,science,1776547250.5298305,64981,108,108,5400.0,2072.0,162.0,270.0,2504.0,2896.0,19.185185185185187,1.156549520766773,0.0016620242840214832,0.108,30.686957254164714,45.86035700786486,1773895897.4230707,1777858232.2685502
event_0306,art,1778463593.6414416,88810,126,126,6300.0,2072.0,189.0,315.0,2576.0,3724.0,16.444444444444443,1.4456521739130435,0.0014187591487445108,0.126,59.5628189611798,49.95247015384003,1773317366.0831957,1777633259.5044875
event_0307,art,1777937960.3105936,68239,95,95,4750.0,2072.0,142.5,237.5,2452.0,2298.0,21.810526315789474,0.9371941272430668,0.0013921657703073022,0.095,59.63532256348596,35.42318403037141,1772785468.4411085,1775846031.5413325
event_0308,technology,1767451800.820882,86639,149,149,7450.0,2072.0,223.5,372.5,2668.0,4782.0,13.906040268456376,1.7923538230884557,0.0017197797758515218,0.149,53.598909528393534,39.70070337758478,1762820855.037629,1766250995.8094523
event_0309,technology,1776903204.792698,81851,191,191,9550.0,2072.0,286.5,477.5,2836.0,6714.0,10.848167539267015,2.3674188998589565,0.0023335084482779683,0.191,49.07609652935302,44.473785799807345,1772663030.0525618,1776505565.1456652
event_0310,health,1770786742.7164652,59648,107,107,5350.0,2072.0,160.5,267.5,2500.0,2850.0,19.364485981308412,1.14,0.001793857296137339,0.107,58.51679390172518,42.410117888683374,1765730891.7233562,1769395125.9089384
event_0311,health,1776022649.5137274,77808,164,164,8200.0,2072.0,246.0,410.0,2728.0,5472.0,12.634146341463415,2.005865102639296,0.0021077524162039893,0.164,44.28446298435252,53.24592375096916,1772196471.9118793,1776796919.723963
event_0312,art,1766649024.7525353,143898,223,223,11150.0,2072.0,334.5,557.5,2964.0,8186.0,9.291479820627803,2.761808367071525,0.001549708821526359,0.223,50.403132977736234,37.2708677381117,1762294194.063259,1765514397.0358317
event_0313,business,1774639847.6901574,116362,259,259,12950.0,2072.0,388.5,647.5,3108.0,9842.0,8.0,3.1666666666666665,0.0022258125504889914,0.259,45.84364503719554,51.1570979600393,1770678956.7589438,1775098930.0226912
event_0314,health,1773175442.9496896,59402,146,146,7300.0,2072.0,219.0,365.0,2656.0,4644.0,14.191780821917808,1.7484939759036144,0.0024578297027036127,0.146,41.199998695178415,48.01799967792063,1769615763.0624263,1773764518.2345986
event_0315,art,1777797789.964544,61997,110,110,5500.0,2072.0,165.0,275.0,2512.0,2988.0,18.836363636363636,1.1894904458598725,0.0017742794006161589,0.11,50.13527734321075,54.25831054686553,1773466102.0020907,1778154020.03334
event_0316,art,1776907908.9179537,132130,125,125,6250.0,2072.0,187.5,312.5,2572.0,3678.0,16.576,1.4300155520995335,0.0009460379928857942,0.125,30.738078156086406,40.90436180663491,1774252138.965268,1777786275.8253613
event_0317,technology,1773516236.2202895,86676,114,114,5700.0,2072.0,171.0,285.0,2528.0,3172.0,18.17543859649123,1.254746835443038,0.0013152429738335872,0.114,31.4468576885889,55.1638295272101,1770799227.7159953,1775565382.5871463
event_0318,art,1778389563.4895642,84317,118,118,5900.0,2072.0,177.0,295.0,2544.0,3356.0,17.559322033898304,1.319182389937107,0.001399480531802602,0.118,35.65827915199342,40.656393584566715,1775308688.170832,1778821400.5765386
event_0319,technology,1766451356.665013,153439,208,208,10400.0,2072.0,312.0,520.0,2904.0,7496.0,9.961538461538462,2.581267217630854,0.0013555875624841143,0.208,39.23999772703235,32.0918830954619,1763061020.8613975,1765833759.5608454
event_0320,art,1772134316.7008002,77942,84,84,4200.0,2072.0,126.0,210.0,2408.0,1792.0,24.666666666666668,0.7441860465116279,0.0010777244617792717,0.084,47.90548190620508,31.906241512792143,1767995283.064104,1770751982.3308094
event_0321,business,1771686117.6706178,81189,197,197,9850.0,2072.0,295.5,492.5,2860.0,6990.0,10.51776649746193,2.444055944055944,0.0024264370789146314,0.197,42.019124672080906,36.896940654381275,1768055665.29895,1771243560.9714885
event_0322,technology,1777883226.525147,66718,97,97,4850.0,2072.0,145.5,242.5,2460.0,2390.0,21.36082474226804,0.9715447154471545,0.0014538805120057556,0.097,48.167634247415975,44.79719955803852,1773721542.92617,1777592020.9679847
event_0323,science,1775778260.4433453,69986,58,58,2900.0,2072.0,87.0,145.0,2304.0,596.0,35.724137931034484,0.2586805555555556,0.0008287371760066299,0.058,45.36560305625164,54.66221240524158,1771858672.3392851,1776581487.491098
event_0324,technology,1770051943.7459607,89129,84,84,4200.0,2072.0,126.0,210.0,2408.0,1792.0,24.666666666666668,0.7441860465116279,0.0009424541956041244,0.084,58.21041403264962,37.391145286559635,1765022563.9735398,1768253158.9262986
event_0325,business,1772591659.7450347,74555,101,101,5050.0,2072.0,151.5,252.5,2476.0,2574.0,20.514851485148515,1.0395799676898223,0.001354704580511032,0.101,40.318380949154374,35.39679478715909,1769108151.6310277,1772166434.7006383
event_0326,science,1780839038.1713212,136015,184,184,9200.0,2072.0,276.0,460.0,2808.0,6392.0,11.26086956521739,2.2763532763532766,0.0013527919714737345,0.184,50.37125282030934,38.70465818742944,1776486961.9276464,1779831044.3950403
event_0327,business,1776467184.7075288,66268,152,152,7600.0,2072.0,228.0,380.0,2680.0,4920.0,13.631578947368421,1.835820895522388,0.0022937164242168165,0.152,54.52075787027783,38.74290470647254,1771756591.227537,1775103978.1941762
event_0328,science,1775089668.587682,102959,106,106,5300.0,2072.0,159.0,265.0,2496.0,2804.0,19.547169811320753,1.123397435897436,0.0010295360289047097,0.106,52.01079692060638,33.43230569921835,1770595935.7337415,1773484486.9461539
event_0329,technology,1767837566.2252767,60815,93,93,4650.0,2072.0,139.5,232.5,2444.0,2206.0,22.27956989247312,0.9026186579378068,0.0015292279865164844,0.093,31.766953861696898,41.917415447368995,1765092901.411626,1768714566.106279
event_0330,science,1781711292.910045,48837,80,80,4000.0,2072.0,120.0,200.0,2392.0,1608.0,25.9,0.6722408026755853,0.001638102258533489,0.08,43.69988688951942,40.01133606820503,1777935622.6827905,1781392602.1190834
event_0331,health,1781597715.719262,57656,73,73,3650.0,2072.0,109.5,182.5,2364.0,1286.0,28.383561643835616,0.5439932318104906,0.0012661301512418481,0.073,35.8692272825555,30.169220074011918,1778498614.482049,1781105235.0964437
event_0332,technology,1770257952.7090175,117678,295,295,14750.0,2072.0,442.5,737.5,3252.0,11498.0,7.023728813559322,3.535670356703567,0.0025068407008956646,0.295,42.482326851387214,52.41158685311825,1766587479.6690576,1771115840.7731671
event_0333,art,1781664502.8041668,151218,117,117,5850.0,2072.0,175.5,292.5,2540.0,3310.0,17.70940170940171,1.3031496062992125,0.0007737174145935007,0.117,35.3011892378744,33.95574615011047,1778614480.0540144,1781548256.521384
event_0334,business,1768838096.5877264,91830,112,112,5600.0,2072.0,168.0,280.0,2520.0,3080.0,18.5,1.2222222222222223,0.0012196449961886094,0.112,49.78472536389356,33.47383077366394,1764536696.3162858,1767428835.2951305
event_0335,business,1777997903.4863122,76515,106,106,5300.0,2072.0,159.0,265.0,2496.0,2804.0,19.547169811320753,1.123397435897436,0.0013853492779193621,0.106,56.58580721224087,29.50752793780329,1773108889.7431746,1775658340.1570008
event_0336,technology,1777208186.368556,64196,115,115,5750.0,2072.0,172.5,287.5,2532.0,3218.0,18.017391304347825,1.2709320695102686,0.0017913888715807838,0.115,49.93773680938733,38.969037019955486,1772893565.908225,1776260490.7067492
event_0337,science,1769020334.6160548,78510,95,95,4750.0,2072.0,142.5,237.5,2452.0,2298.0,21.810526315789474,0.9371941272430668,0.0012100369379696855,0.095,54.097960380671175,46.705947891576905,1764346270.8391647,1768381664.736997
event_0338,business,1773113461.356427,166369,135,135,6750.0,2072.0,202.5,337.5,2612.0,4138.0,15.348148148148148,1.5842266462480858,0.0008114492483575666,0.135,33.20754707734556,37.1236684728744,1770244329.2889442,1773451814.2450006
event_0339,health,1768638659.5422573,82618,138,138,6900.0,2072.0,207.0,345.0,2624.0,4276.0,15.014492753623188,1.6295731707317074,0.0016703381829625504,0.138,46.60336173547354,51.97061151197515,1764612129.0883124,1769102389.922947
event_0340,business,1769538838.6902075,51690,90,90,4500.0,2072.0,135.0,225.0,2432.0,2068.0,23.022222222222222,0.850328947368421,0.0017411491584445734,0.09,36.50370747504886,46.569397832852694,1766384918.3643632,1770408514.3371217
event_0341,business,1771952471.4783597,140894,141,141,7050.0,2072.0,211.5,352.5,2636.0,4414.0,14.695035460992909,1.6745068285280729,0.0010007523386375574,0.141,58.72295013728797,37.181175713838606,1766878808.586498,1770091262.1681738
event_0342,science,1775483184.0088315,87235,154,154,7700.0,2072.0,231.0,385.0,2688.0,5012.0,13.454545454545455,1.8645833333333333,0.0017653464779045108,0.154,52.23987009142754,45.61553695032022,1770969659.232932,1774910841.6254396
event_0343,health,1769605057.9505832,109908,131,131,6550.0,2072.0,196.5,327.5,2596.0,3954.0,15.816793893129772,1.5231124807395995,0.001191905957710085,0.131,43.03530500740234,51.05965515322272,1765886807.5979435,1770298361.803182
event_0344,art,1766710516.2139792,90140,108,108,5400.0,2072.0,162.0,270.0,2504.0,2896.0,19.185185185185187,1.156549520766773,0.0011981362325271798,0.108,41.605916234276336,42.63658792619427,1763115765.0513377,1766799566.2481608
event_0345,art,1776269800.4471087,78495,112,112,5600.0,2072.0,168.0,280.0,2520.0,3080.0,18.5,1.2222222222222223,0.0014268424740429327,0.112,39.27970287355747,52.088041096995255,1772876034.1188333,1777376440.8696136
event_0346,technology,1780113372.199605,95686,125,125,6250.0,2072.0,187.5,312.5,2572.0,3678.0,16.576,1.4300155520995335,0.0013063562067596095,0.125,46.56270506095072,42.22643719408969,1776090354.482339,1779738718.6559083
event_0347,health,1770883282.0722008,94865,117,117,5850.0,2072.0,175.5,292.5,2540.0,3310.0,17.70940170940171,1.3031496062992125,0.0012333315764507457,0.117,43.8752076411894,38.4374274882597,1767092464.132002,1770413457.8669877
event_0348,science,1774359728.7642894,160053,130,130,6500.0,2072.0,195.0,325.0,2592.0,3908.0,15.938461538461539,1.507716049382716,0.0008122309484983099,0.13,57.946958684241324,50.59929213272919,1769353111.5339708,1773724890.3742387
event_0349,science,1773263926.15099,105860,209,209,10450.0,2072.0,313.5,522.5,2908.0,7542.0,9.913875598086124,2.59353507565337,0.001974305686756093,0.209,52.231377882748205,52.25844093551633,1768751135.1019206,1773266264.398749
event_0350,art,1775798642.526939,89482,133,133,6650.0,2072.0,199.5,332.5,2604.0,4046.0,15.578947368421053,1.553763440860215,0.001486332446749067,0.133,49.2686821628018,55.00217909608986,1771541828.3880727,1776294016.661975
event_0351,technology,1781384882.8457475,86765,89,89,4450.0,2072.0,133.5,222.5,2428.0,2022.0,23.280898876404493,0.8327841845140033,0.0010257592347144586,0.089,54.3591246843594,41.16791766305084,1776688254.473019,1780245162.5591066
event_0352,art,1779780609.1569226,76344,152,152,7600.0,2072.0,228.0,380.0,2680.0,4920.0,13.631578947368421,1.835820895522388,0.0019909881588598974,0.152,52.855880746361066,54.17607702391675,1775213861.060437,1779894674.1153033
event_0353,health,1766885214.6760356,86153,81,81,4050.0,2072.0,121.5,202.5,2396.0,1654.0,25.580246913580247,0.6903171953255426,0.0009401878054159461,0.081,45.20579829413586,37.336112927667884,1762979433.7034223,1766205273.8603728
event_0354,technology,1770814457.3199496,83647,156,156,7800.0,2072.0,234.0,390.0,2696.0,5104.0,13.282051282051283,1.8931750741839763,0.0018649802144727248,0.156,44.46417525103422,45.64899129151061,1766972752.5782602,1770916825.4258468
event_0355,art,1773144266.9718306,105348,113,113,5650.0,2072.0,169.5,282.5,2524.0,3126.0,18.336283185840706,1.2385103011093503,0.001072635455822607,0.113,38.388841856631416,51.409776337704756,1769827471.0354176,1774269275.7109952
event_0356,health,1772610280.857409,78676,109,109,5450.0,2072.0,163.5,272.5,2508.0,2942.0,19.009174311926607,1.1730462519936204,0.0013854288474248817,0.109,48.10490988378418,48.01514791345586,1768454016.64345,1772602525.4231727
event_0357,business,1780361767.8788388,59521,68,68,3400.0,2072.0,102.0,170.0,2344.0,1056.0,30.470588235294116,0.45051194539249145,0.0011424539238252046,0.068,51.95564154621273,28.622135978286167,1775872800.449246,1778345752.9977698
event_0358,art,1769591479.3881752,70552,152,152,7600.0,2072.0,228.0,380.0,2680.0,4920.0,13.631578947368421,1.835820895522388,0.0021544392788297993,0.152,54.552091126647134,33.240639283381945,1764878178.714833,1767750169.9489172
event_0359,technology,1777818324.9232595,91287,129,129,6450.0,2072.0,193.5,322.5,2588.0,3862.0,16.06201550387597,1.492272024729521,0.0014131256367281213,0.129,53.19841461139562,55.86926864282533,1773221981.9008348,1778049086.7115748
event_0360,art,1781050802.6282587,56536,104,104,5200.0,2072.0,156.0,260.0,2488.0,2712.0,19.923076923076923,1.090032154340836,0.0018395358709494835,0.104,50.45709369390332,50.927862913078194,1776691309.7331054,1781091477.0887954
event_0361,technology,1770068087.1677804,60439,73,73,3650.0,2072.0,109.5,182.5,2364.0,1286.0,28.383561643835616,0.5439932318104906,0.0012078293816906302,0.073,34.03558869822092,52.24536200850119,1767127412.304254,1771641411.5817885
