visit_id,dwell_time_min,review_given,repeat_visit,detailed_review,quality_score,dwell_component,review_bonus,repeat_bonus,detail_bonus,meets_dwell_time
visit_0622,59.362935654263296,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0623,89.04685609099296,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0624,77.7699389863904,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0625,68.1659285856126,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0626,12.006801984486536,False,False,False,0.40022673281621785,0.40022673281621785,0.0,0.0,0.0,True
visit_0627,101.68009129831843,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0628,11.03494022879615,False,True,False,0.5178313409598717,0.3678313409598717,0.0,0.15,0.0,True
visit_0629,36.22164175329166,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0630,2.232398654082952,False,False,False,0.07441328846943174,0.07441328846943174,0.0,0.0,0.0,False
visit_0631,73.73067574451086,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0632,36.03308097492635,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0633,72.14787236106082,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0634,4.440448166719526,True,True,False,0.49801493889065085,0.14801493889065087,0.2,0.15,0.0,False
visit_0635,2.38904898344928,False,True,False,0.229634966114976,0.079634966114976,0.0,0.15,0.0,False
visit_0636,113.17945704443198,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0637,30.216967013285544,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0638,50.7442798179463,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0639,37.97879357255551,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0640,116.01661912074336,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0641,115.01803341563057,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0642,30.66404280145897,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0643,48.754657914624275,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0644,98.42895725404819,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0645,6.251858748232828,False,False,False,0.20839529160776094,0.20839529160776094,0.0,0.0,0.0,True
visit_0646,61.963906926122846,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0647,31.281585550438482,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0648,26.93845601743575,False,False,False,0.897948533914525,0.897948533914525,0.0,0.0,0.0,True
visit_0649,48.12418933332327,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0650,54.44494381003747,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0651,102.76052731866176,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0652,74.12162880686822,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0653,85.60031388714503,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0654,112.71863282095629,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0655,116.16693725486928,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0656,17.01548808253348,True,True,False,0.9171829360844493,0.5671829360844494,0.2,0.15,0.0,True
visit_0657,73.5517884757422,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0658,78.89033732114927,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0659,111.2647609367169,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0660,104.18077315460125,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0661,68.49453733614281,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0662,70.84061973912874,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0663,0.6966432894112895,False,False,False,0.023221442980376317,0.023221442980376317,0.0,0.0,0.0,False
visit_0664,5.841869832478128,False,False,True,0.2947289944159376,0.1947289944159376,0.0,0.0,0.1,True
visit_0665,103.86186128757947,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0666,51.88301033010119,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0667,57.17276239557212,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0668,55.62298507372144,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0669,57.313363820666005,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0670,12.915860573039865,False,True,False,0.5805286857679954,0.43052868576799547,0.0,0.15,0.0,True
visit_0671,79.38939880986119,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0672,74.85724729999964,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0673,64.12512035779525,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0674,74.21992493849915,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0675,1.9062295818618846,False,False,False,0.06354098606206282,0.06354098606206282,0.0,0.0,0.0,False
visit_0676,36.110144349683345,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0677,70.22715232607393,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0678,88.44939760446066,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0679,58.54817947617689,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0680,112.67573712424618,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0681,40.698359836699595,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0682,88.15015586637458,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0683,72.68988087074672,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0684,19.03265581254493,False,False,True,0.7344218604181644,0.6344218604181644,0.0,0.0,0.1,True
visit_0685,40.83890567858737,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0686,111.19585181439018,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0687,5.036332464789504,True,False,False,0.3678777488263168,0.16787774882631679,0.2,0.0,0.0,True
visit_0688,11.91530867305016,False,False,False,0.3971769557683386,0.3971769557683386,0.0,0.0,0.0,True
visit_0689,40.9584083736762,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0690,27.38184047162025,False,False,False,0.9127280157206751,0.9127280157206751,0.0,0.0,0.0,True
visit_0691,1.193845615648379,False,False,True,0.13979485385494597,0.039794853854945966,0.0,0.0,0.1,False
visit_0692,76.9758905329872,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0693,66.43325138707134,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0694,24.616028565984745,False,False,False,0.8205342855328248,0.8205342855328248,0.0,0.0,0.0,True
visit_0695,4.436420682758233,False,False,False,0.14788068942527444,0.14788068942527444,0.0,0.0,0.0,False
visit_0696,90.84555891366497,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0697,7.193488635048357,False,False,False,0.2397829545016119,0.2397829545016119,0.0,0.0,0.0,True
visit_0698,117.95406750091671,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0699,94.1747115389221,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0700,11.758539807695074,False,False,True,0.4919513269231691,0.39195132692316914,0.0,0.0,0.1,True
visit_0701,70.58873494771281,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0702,98.85741963640699,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0703,89.57955672458382,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0704,44.57608250223807,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0705,25.869774684080895,False,False,False,0.8623258228026965,0.8623258228026965,0.0,0.0,0.0,True
visit_0706,93.76192186233905,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0707,39.025954385979446,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0708,77.50998355912854,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0709,74.24448657795875,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0710,2.276830024983747,False,False,False,0.0758943341661249,0.0758943341661249,0.0,0.0,0.0,False
visit_0711,103.43692028568576,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0712,17.284110351802937,True,True,False,0.9261370117267645,0.5761370117267646,0.2,0.15,0.0,True
visit_0713,46.79276534802695,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0714,59.15753290827983,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0715,106.33870752330675,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0716,76.29587933459791,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0717,0.12012703357074273,False,False,False,0.004004234452358091,0.004004234452358091,0.0,0.0,0.0,False
visit_0718,45.618421732701535,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0719,14.757235792724579,True,False,False,0.6919078597574859,0.49190785975748597,0.2,0.0,0.0,True
visit_0720,31.3632640060547,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0721,77.57319503032366,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0722,94.47662819330718,False,True,True,1.25,1.0,0.0,0.15,0.1,True
visit_0723,42.95588885553273,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0724,33.73613805820436,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0725,33.69076296046781,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0726,66.21422248521768,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0727,27.355821026268377,False,False,False,0.9118607008756126,0.9118607008756126,0.0,0.0,0.0,True
visit_0728,54.47113484318998,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0729,55.9904073139203,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0730,9.817068171589177,False,True,False,0.4772356057196392,0.3272356057196392,0.0,0.15,0.0,True
visit_0731,75.11936243649843,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0732,40.896236150727425,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0733,10.264163888566706,True,True,False,0.6921387962855569,0.3421387962855569,0.2,0.15,0.0,True
visit_0734,75.1422254131785,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0735,79.16688378811611,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0736,39.383240271639835,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0737,50.520840419589845,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0738,37.34258882731132,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0739,6.878117535162578,False,False,False,0.22927058450541926,0.22927058450541926,0.0,0.0,0.0,True
visit_0740,80.1432166776583,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0741,54.51625127444161,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0742,114.3105874788636,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0743,34.86914584673176,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0744,40.77809916216211,False,True,True,1.25,1.0,0.0,0.15,0.1,True
visit_0745,13.316281144365615,False,False,False,0.4438760381455205,0.4438760381455205,0.0,0.0,0.0,True
visit_0746,105.40654037381006,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0747,29.34595667214417,True,False,False,1.178198555738139,0.978198555738139,0.2,0.0,0.0,True
visit_0748,102.18031660461676,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0749,77.40858771008514,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0750,48.11352846453093,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0751,68.56444641102193,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0752,74.53509837660846,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0753,43.09115222228394,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0754,24.036791623018235,True,False,False,1.001226387433941,0.8012263874339411,0.2,0.0,0.0,True
visit_0755,90.28600279943825,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0756,78.63702089657549,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0757,94.31695778901748,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0758,53.99663226569663,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0759,50.29767789756,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0760,114.31650548659923,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0761,22.60064137707143,True,False,False,0.9533547125690476,0.7533547125690476,0.2,0.0,0.0,True
visit_0762,58.63359870926007,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0763,20.619086021279152,False,False,False,0.6873028673759717,0.6873028673759717,0.0,0.0,0.0,True
visit_0764,15.591874006792068,True,False,False,0.7197291335597356,0.5197291335597356,0.2,0.0,0.0,True
visit_0765,33.052917303177175,True,True,True,1.45,1.0,0.2,0.15,0.1,True
visit_0766,69.13593027509879,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0767,21.015154494392355,True,False,False,0.9005051498130785,0.7005051498130785,0.2,0.0,0.0,True
visit_0768,28.76343091029687,False,False,False,0.9587810303432289,0.9587810303432289,0.0,0.0,0.0,True
visit_0769,119.08676662611435,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0770,55.46009840969849,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0771,110.05643707795194,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0772,100.98750397089111,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0773,18.419577277294984,False,False,True,0.7139859092431661,0.6139859092431661,0.0,0.0,0.1,True
visit_0774,85.96925198439395,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0775,28.624838769423082,True,False,False,1.1541612923141027,0.9541612923141027,0.2,0.0,0.0,True
visit_0776,99.65407997141071,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0777,112.67078735936906,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0778,97.81018699269677,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0779,118.86375450094691,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0780,39.84558568179403,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0781,76.87103457016997,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0782,74.3719474190977,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0783,88.71067632198205,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0784,101.6321814652143,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0785,45.77831046712868,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0786,11.011127090760308,False,False,False,0.36703756969201023,0.36703756969201023,0.0,0.0,0.0,True
visit_0787,21.172260587678462,True,False,False,0.905742019589282,0.7057420195892821,0.2,0.0,0.0,True
visit_0788,20.131924573224914,False,False,False,0.6710641524408305,0.6710641524408305,0.0,0.0,0.0,True
visit_0789,91.06299868803355,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0790,8.632757961661337,True,False,False,0.4877585987220446,0.28775859872204457,0.2,0.0,0.0,True
visit_0791,112.8341982316819,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0792,67.87303104611848,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0793,78.10876016497596,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0794,31.35968381652441,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0795,110.02594237120246,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0796,116.12201172101615,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0797,41.327137482966194,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0798,83.55800487205947,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0799,54.07929411568533,False,True,True,1.25,1.0,0.0,0.15,0.1,True
visit_0800,74.93057469355652,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0801,12.09709704772225,True,False,True,0.7032365682574083,0.40323656825740833,0.2,0.0,0.1,True
visit_0802,118.42762109225202,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0803,112.91892560828681,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0804,106.55646615478734,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0805,57.023931308013786,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0806,39.06302393489726,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0807,102.8520000274477,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0808,15.343362538151482,False,False,False,0.5114454179383827,0.5114454179383827,0.0,0.0,0.0,True
visit_0809,28.90819362702011,True,False,False,1.1636064542340037,0.9636064542340037,0.2,0.0,0.0,True
visit_0810,91.95705885919139,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0811,83.01414579105476,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0812,77.05226431943346,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0813,89.35413027585238,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0814,117.58193977805837,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0815,55.2723324143227,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0816,84.35601714343773,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0817,84.49685719593974,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0818,103.85182748082764,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0819,81.34784234174037,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0820,15.70808201141826,False,False,False,0.523602733713942,0.523602733713942,0.0,0.0,0.0,True
visit_0821,34.929788318769404,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0822,17.71265510608773,False,False,False,0.590421836869591,0.590421836869591,0.0,0.0,0.0,True
visit_0823,78.01173657639546,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0824,78.33563603031656,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0825,44.07876671397902,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0826,89.44311537851682,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0827,95.42697924749052,True,False,True,1.3,1.0,0.2,0.0,0.1,True
visit_0828,85.64989491000259,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0829,96.06155662026651,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0830,43.62715688312902,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0831,53.39043450938616,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0832,28.452042672098226,True,False,False,1.1484014224032741,0.9484014224032742,0.2,0.0,0.0,True
visit_0833,8.92315913723284,True,False,False,0.4974386379077613,0.2974386379077613,0.2,0.0,0.0,True
visit_0834,8.466965522976091,False,False,False,0.28223218409920303,0.28223218409920303,0.0,0.0,0.0,True
visit_0835,18.4189691987875,False,False,True,0.7139656399595833,0.6139656399595833,0.0,0.0,0.1,True
visit_0836,76.82129867879225,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0837,12.600327535927537,False,True,False,0.5700109178642512,0.4200109178642512,0.0,0.15,0.0,True
visit_0838,66.18506783639248,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0839,71.35403741778832,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0840,6.343755053080593,False,False,False,0.2114585017693531,0.2114585017693531,0.0,0.0,0.0,True
visit_0841,60.26750947846739,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0842,37.5284294890573,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0843,104.92235542299866,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0844,48.656574202090724,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0845,98.80360722467414,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0846,9.014684886083838,False,False,False,0.3004894962027946,0.3004894962027946,0.0,0.0,0.0,True
visit_0847,64.69435469875667,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0848,111.97337325734043,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0849,42.4671293263114,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0850,14.861117821731366,False,True,False,0.6453705940577121,0.49537059405771217,0.0,0.15,0.0,True
visit_0851,13.043399145635286,False,False,False,0.4347799715211762,0.4347799715211762,0.0,0.0,0.0,True
visit_0852,4.83075690300494,False,False,False,0.16102523010016467,0.16102523010016467,0.0,0.0,0.0,False
visit_0853,66.01484074792349,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0854,13.167934081863093,True,True,False,0.7889311360621031,0.4389311360621031,0.2,0.15,0.0,True
visit_0855,88.4917867255469,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0856,103.70001667457585,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0857,119.10620020765535,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0858,10.912251649215916,True,False,False,0.5637417216405305,0.36374172164053054,0.2,0.0,0.0,True
visit_0859,36.51479879920626,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0860,25.437306122765207,False,False,False,0.8479102040921735,0.8479102040921735,0.0,0.0,0.0,True
visit_0861,66.21218720417943,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0862,46.08592279603883,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0863,111.06007674214608,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0864,66.05948183977883,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0865,8.125019505161596,False,False,False,0.2708339835053865,0.2708339835053865,0.0,0.0,0.0,True
visit_0866,95.32684562129437,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0867,93.52466081700942,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0868,84.93048255495354,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0869,17.77673716131984,False,False,False,0.592557905377328,0.592557905377328,0.0,0.0,0.0,True
visit_0870,41.695427864208405,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0871,6.871611737568943,False,False,False,0.22905372458563145,0.22905372458563145,0.0,0.0,0.0,True
visit_0872,93.66158239536989,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0873,32.25522029750224,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0874,21.78162526433775,True,False,False,0.926054175477925,0.7260541754779251,0.2,0.0,0.0,True
visit_0875,47.30368020001067,False,True,True,1.25,1.0,0.0,0.15,0.1,True
visit_0876,96.95912719826863,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0877,17.116272692619305,False,True,False,0.7205424230873102,0.5705424230873102,0.0,0.15,0.0,True
visit_0878,57.65105166405894,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0879,98.99098817514704,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0880,78.6437516988929,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0881,114.70188821716391,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0882,71.95337818387044,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0883,111.94582009202328,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0884,86.56121563629871,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0885,46.20208771760054,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0886,50.239155783658546,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0887,89.79401995480119,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0888,41.92170413809287,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0889,99.33861692957925,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0890,79.52967844749129,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0891,17.966066985205735,True,False,False,0.7988688995068578,0.5988688995068578,0.2,0.0,0.0,True
visit_0892,34.41228846722841,True,False,True,1.3,1.0,0.2,0.0,0.1,True
visit_0893,66.49871055311569,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0894,15.01600272339708,True,False,False,0.7005334241132359,0.500533424113236,0.2,0.0,0.0,True
visit_0895,37.58275924864407,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0896,101.59311294746846,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0897,3.8840150001661344,True,False,False,0.3294671666722045,0.12946716667220448,0.2,0.0,0.0,False
visit_0898,42.79789723606058,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0899,88.97416100225901,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0900,55.57274676449851,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0901,61.95609568859237,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0902,106.88159171887858,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0903,17.11470255224464,False,False,False,0.5704900850748214,0.5704900850748214,0.0,0.0,0.0,True
visit_0904,33.6140786795422,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0905,16.853669231977584,True,False,True,0.8617889743992527,0.5617889743992528,0.2,0.0,0.1,True
visit_0906,101.38027723845711,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0907,88.92510723226425,True,False,True,1.3,1.0,0.2,0.0,0.1,True
visit_0908,55.47342866881242,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0909,92.18599805216289,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0910,18.688934101343456,False,False,False,0.6229644700447818,0.6229644700447818,0.0,0.0,0.0,True
visit_0911,56.80915672786905,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0912,35.800416356720824,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0913,90.38112607321588,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0914,46.69655605228158,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0915,89.14036168924116,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0916,62.48300378526989,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0917,50.421133068006704,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0918,1.9429522472123484,False,False,False,0.06476507490707828,0.06476507490707828,0.0,0.0,0.0,False
visit_0919,62.78037873572422,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0920,82.62607873703405,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0921,73.95124459191865,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0922,50.47690291273992,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0923,98.45015702682085,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0924,95.41658512592706,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0925,71.99348090660955,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0926,69.34243389585832,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0927,60.51084558818286,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0928,52.490524659935936,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0929,54.444751412686536,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0930,92.44699024600958,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0931,12.849198408575692,True,False,True,0.7283066136191897,0.4283066136191897,0.2,0.0,0.1,True
visit_0932,8.829116362199736,False,True,False,0.4443038787399912,0.2943038787399912,0.0,0.15,0.0,True
