event_id,category,event_date,matched_users,conversions,tickets_sold,gross_revenue,marketing_cost,payment_processing_fee,platform_fee,total_costs,net_profit,cpa,roi,conversion_rate,attendance_rate,marketing_start_days_before,marketing_duration_days,marketing_start_date,marketing_end_date
event_0223,business,1778990387.808362,254,263,263,13150.0,1748.0461016396243,394.5,1315.0,3457.5461016396243,9692.453898360376,6.646563124105035,2.803275390533204,1.0368786994851873,0.263,51.13376111232322,32.71269799604479,1774572430.8482573,1777398807.9551156
event_0224,art,1771868894.4701169,259,177,177,8850.0,1252.0223202589125,265.5,885.0,2402.5223202589123,6447.477679741088,7.073572430841313,2.6836286287014657,0.685857700169325,0.177,39.22986642879228,32.58956814783855,1768479434.0106692,1771295172.6986425
event_0225,science,1767318683.5049665,254,407,407,20350.0,973.8094457181054,610.5,2035.0,3619.3094457181055,16730.690554281893,2.3926522007815856,4.622619537015677,1.6031504439198418,0.407,30.502925348304302,42.39340007716107,1764683230.754873,1768346020.5215397
event_0226,art,1770241459.8507528,254,194,194,9700.0,1069.624057923171,291.0,970.0,2330.6240579231708,7369.375942076829,5.513526071768923,3.161975401834525,0.7649401091689431,0.194,49.64268630474261,39.6140123354063,1765952331.754023,1769374982.4198022
event_0227,technology,1772203243.6603007,258,307,307,15350.0,1414.868617740441,460.5,1535.0,3410.368617740441,11939.631382259558,4.6086925659297755,3.5009797240540608,1.190208006747198,0.307,54.63050910119253,51.41152858991759,1767483167.6739576,1771925123.7441266
event_0228,health,1773945379.71547,258,129,129,6450.0,637.917833656459,193.5,645.0,1476.4178336564592,4973.582166343541,4.945099485708985,3.368681990264296,0.5005811737244511,0.129,43.01302785931282,28.56803478668141,1770229054.1084254,1772697332.3139946
event_0229,health,1780830700.101767,265,263,263,13150.0,1038.2678203798537,394.5,1315.0,2747.7678203798537,10402.232179620147,3.94778638927701,3.7857027447763523,0.995855648723724,0.263,54.92124861580603,49.66239165314106,1776085504.2213614,1780376334.8601928
event_0230,art,1781852797.0652401,266,174,174,8700.0,571.3092156768415,261.0,870.0,1702.3092156768416,6997.690784323158,3.283386296993342,4.110704870701685,0.654996326290971,0.174,56.927929724737055,29.642948002225616,1776934223.937023,1779495374.6444151
event_0231,technology,1779079519.863062,261,225,225,11250.0,1492.8076522596061,337.5,1125.0,2955.307652259606,8294.692347740394,6.63470067670936,2.806710273090632,0.8639686776020918,0.225,52.92854778174314,45.65695718388497,1774506493.3347192,1778451254.435407
event_0232,health,1771581438.283565,261,134,134,6700.0,309.7696639881502,201.0,670.0,1180.7696639881501,5519.230336011849,2.3117139103593303,4.674265019114888,0.5150961054767905,0.134,47.03218654543015,31.84512495630379,1767517857.36604,1770269276.1622646
event_0233,health,1773228394.88492,270,121,121,6050.0,750.9404982427421,181.5,605.0,1537.4404982427423,4512.559501757258,6.2061198201879515,2.9351116397122397,0.4509858926671637,0.121,41.40678594443355,35.06141662232582,1769650848.579321,1772680154.9754899
event_0234,science,1775472716.1837077,257,183,183,9150.0,1163.901756874958,274.5,915.0,2353.4017568749578,6796.598243125042,6.360118890027093,2.8879889391049534,0.7130981985108426,0.183,56.106984644253146,53.065070321429296,1770625072.7104442,1775209894.7862158
event_0235,health,1774189487.3019753,269,151,151,7550.0,375.8675696827113,226.5,755.0,1357.3675696827113,6192.632430317289,2.4891892031967635,4.5622369125592375,0.5638891502223433,0.151,57.83345309020338,42.43903330478804,1769192676.9549816,1772859409.4325151
event_0236,health,1776878974.4984999,255,332,332,16600.0,1484.5171888349714,498.0,1660.0,3642.5171888349714,12957.482811165028,4.471437315767986,3.557288034462061,1.3049948322200724,0.332,43.35817501310508,34.057964049059365,1773132828.1773677,1776075436.2712064
event_0237,science,1769743581.5654826,272,107,107,5350.0,612.4028967716225,160.5,535.0,1307.9028967716226,4042.0971032283774,5.723391558613295,3.0905177388976925,0.3963004448775029,0.107,53.534905534921435,28.720904444246717,1765118165.7272654,1767599651.8712482
event_0238,health,1777278098.5972292,261,151,151,7550.0,684.7276351388363,226.5,755.0,1666.2276351388364,5883.772364861164,4.534620100257194,3.5311936021100174,0.5813597485826582,0.151,40.92342784256121,44.240547070457154,1773742314.431632,1777564697.6985195
event_0239,art,1770370427.0891752,254,199,199,9950.0,974.5096005763043,298.5,995.0,2268.0096005763044,7681.990399423696,4.897033168725147,3.387106649580183,0.7866250534496813,0.199,51.51158488187703,47.78578953321954,1765919826.155381,1770048518.371051
event_0240,science,1769758161.2609196,255,383,383,19150.0,2963.034697115078,574.5,1915.0,5452.5346971150775,13697.465302884922,7.736383021188193,2.512128040218106,1.5026013029320837,0.383,51.79266690668605,30.78189777535003,1765283274.8401818,1767942830.807972
event_0241,business,1768280927.98347,258,294,294,14700.0,2349.8811375846094,441.0,1470.0,4260.881137584609,10439.118862415391,7.992792984981665,2.449990629950564,1.1429607174514005,0.294,50.82995936414588,35.973204817355274,1763889219.4944077,1766997304.3906271
event_0242,art,1778170743.813587,259,261,261,13050.0,2107.609652818445,391.5,1305.0,3804.109652818445,9245.890347181556,8.075132769419328,2.430500482637593,1.010002988337876,0.261,55.36508370519918,36.589152033502785,1773387200.5814579,1776548503.3171525
event_0243,art,1778089347.343673,254,275,275,13750.0,1534.296447494556,412.5,1375.0,3321.796447494556,10428.203552505443,5.579259809071113,3.1393264811186277,1.0858208558094815,0.275,53.80157621951681,41.741514440716315,1773440891.1583068,1777047358.0059848
event_0244,business,1768318250.8841162,271,144,144,7200.0,464.6793033991504,216.0,720.0,1400.6793033991503,5799.320696600849,3.2269396069385445,4.14036295283805,0.5346840179767702,0.144,55.90968590329562,46.07763964309194,1763487654.0220714,1767468762.0872345
event_0245,science,1774065891.200705,259,353,353,17650.0,1807.1621815380972,529.5,1765.0,4101.662181538097,13548.337818461903,5.119439607756649,3.303133514857473,1.3652172895699162,0.353,30.186859313133514,38.99357918231523,1771457746.5560503,1774826791.7974024
event_0246,technology,1778089040.4860601,263,147,147,7350.0,853.1554196382671,220.5,735.0,1808.6554196382672,5541.344580361732,5.8037783648861705,3.0637923178700377,0.5626731303814065,0.147,55.694449763797984,45.51059216368431,1773277040.026468,1777209155.1894104
event_0247,technology,1768216742.311737,257,250,250,12500.0,806.5628277064936,375.0,1250.0,2431.5628277064934,10068.437172293507,3.2262513108259747,4.140726720103009,0.9748642522911257,0.25,43.89956775733467,43.326760294010825,1764423819.6575034,1768167251.7469058
event_0248,technology,1779003656.1101954,254,194,194,9700.0,1328.2243667369194,291.0,970.0,2589.2243667369194,7110.775633263081,6.846517354314018,2.74629565695941,0.7668949278608937,0.194,36.55725346895702,28.438299904099754,1775845109.4104774,1778302178.5221915
event_0249,business,1776737653.2282784,265,311,311,15550.0,643.556079490193,466.5,1555.0,2665.056079490193,12884.943920509806,2.069312152701585,4.834774029586127,1.1754137980348485,0.311,53.01931399232332,53.41872433254468,1772156784.4993417,1776772162.2816737
event_0250,technology,1781547794.0666893,258,213,213,10650.0,560.9216428630377,319.5,1065.0,1945.4216428630377,8704.578357136963,2.6334349430189565,4.474391651326862,0.8293641104666611,0.213,48.37765208299174,45.31723457888981,1777367964.9267187,1781283373.9943347
event_0251,business,1767294442.3438008,259,329,329,16450.0,1082.7495409966298,493.5,1645.0,3221.2495409966295,13228.750459003371,3.291032039503434,4.106713960108318,1.2732636438322624,0.329,53.89759118080408,49.45335970574736,1762637690.4657793,1766910460.744356
event_0252,technology,1781874884.3444867,254,365,365,18250.0,1258.9798539506824,547.5,1825.0,3631.4798539506824,14618.520146049317,3.449259873837486,4.025499447600088,1.4397854290729846,0.365,36.73484125685263,53.565688392517764,1778700994.0598946,1783329069.537008
event_0253,science,1769412297.9171062,264,232,232,11600.0,1395.1793963592845,348.0,1160.0,2903.1793963592845,8696.820603640715,6.013704294652088,2.9956194283229323,0.8804808241230111,0.232,42.95367179003122,44.29977606570762,1765701100.6744475,1769528601.3265247
event_0254,science,1778807509.7535398,268,229,229,11450.0,1088.8752570879778,343.5,1145.0,2577.375257087978,8872.624742912023,4.754913786410383,3.4425040430226956,0.8578550405004236,0.229,43.242136802299626,30.586727044666297,1775071389.133821,1777714082.35048
event_0255,technology,1769214921.4538624,295,88,88,4400.0,477.37244022176935,132.0,440.0,1049.3724402217695,3350.6275597782305,5.4246868207019245,3.192982235239687,0.29946892521558044,0.088,47.015556973968586,39.264969982028674,1765152777.3313115,1768545270.7377586
event_0256,health,1773959715.3536448,253,372,372,18600.0,900.8552158764815,558.0,1860.0,3318.8552158764815,15281.144784123519,2.421653806119574,4.604342096944382,1.4711612455026748,0.372,35.84303857353639,41.202578897043225,1770862876.8208914,1774422779.637596
event_0257,science,1777044141.8109019,257,275,275,13750.0,1835.5553855573858,412.5,1375.0,3623.0553855573858,10126.944614442615,6.674746856572312,2.7951393331749035,1.0709032551950282,0.275,49.680991411673716,28.0808234340691,1772751704.1529334,1775177887.297637
event_0258,science,1781467512.5871384,259,205,205,10250.0,870.1439725244039,307.5,1025.0,2202.643972524404,8047.356027475596,4.2446047440214825,3.6534983083320047,0.7949208183704997,0.205,59.018517734497976,28.979014068873063,1776368312.654878,1778872099.4704285
event_0259,business,1771131525.218567,259,263,263,13150.0,972.2916714217404,394.5,1315.0,2681.7916714217404,10468.20832857826,3.6969265073069977,3.9034383021364905,1.0189391951762303,0.263,35.78082829126883,33.659333296123194,1768040061.6542013,1770948228.0509863
event_0260,technology,1772849371.7275686,262,283,283,14150.0,742.089769919375,424.5,1415.0,2581.589769919375,11568.410230080624,2.6222253354041523,4.481118714086752,1.0815301309163383,0.283,34.13607838965645,53.9216211283464,1769900014.5547023,1774558842.6201913
event_0261,science,1775720368.2534533,250,314,314,15700.0,2195.0257854853235,471.0,1570.0,4236.0257854853235,11463.974214514677,6.990527979252622,2.7063041622163415,1.25784404736632,0.314,58.854607663059824,51.116644350920375,1770635330.1513648,1775051808.2232842
event_0262,art,1777178296.1686442,262,172,172,8600.0,432.29767059294727,258.0,860.0,1550.2976705929473,7049.702329407053,2.513358549958996,4.5473217583502725,0.6569667703466265,0.172,46.55872422567199,31.566396569641174,1773155622.3955462,1775882959.059163
event_0263,science,1775020656.4544668,262,291,291,14550.0,864.5308276968516,436.5,1455.0,2756.0308276968517,11793.969172303148,2.9708963151094556,4.2793313680598715,1.1139309150410284,0.291,42.887433834986226,44.34000629948227,1771315182.171124,1775146158.7153993
event_0264,health,1767978785.6296463,261,199,199,9950.0,568.3211283256406,298.5,995.0,1861.8211283256405,8088.1788716743595,2.8558850669630185,4.344229823489092,0.7660640872799231,0.199,40.1765240277206,33.260629439456636,1764507533.9536512,1767381252.3372202
event_0265,art,1773889820.135992,257,259,259,12950.0,1269.771382422903,388.5,1295.0,2953.271382422903,9996.728617577097,4.902592210127038,3.3849678282446387,1.01061173920956,0.259,37.22558376659289,31.625623923660743,1770673529.6985583,1773405983.6055627
event_0266,business,1775530747.6883283,251,310,310,15500.0,897.234446934315,465.0,1550.0,2912.234446934315,12587.765553065685,2.894304667530048,4.322373690180308,1.2367396071731973,0.31,48.453017393131546,53.57813784885493,1771344406.9855616,1775973558.0957026
event_0267,business,1780880058.4914863,256,409,409,20450.0,1727.1873738749348,613.5,2045.0,4385.687373874935,16064.312626125065,4.222952014364144,3.6628950622012955,1.6003248488060224,0.409,31.12857295091707,46.477711607496,1778190549.788527,1782206224.0714147
event_0268,health,1779613641.1631243,256,261,261,13050.0,1420.408538184465,391.5,1305.0,3116.908538184465,9933.091461815535,5.442178307220172,3.1868408521224545,1.0212174903719216,0.261,54.322674156364755,35.469387974076156,1774920162.1160145,1777984717.2369747
event_0269,science,1771951542.5727735,262,236,236,11800.0,1658.2998675924869,354.0,1180.0,3192.299867592487,8607.700132407514,7.0266943542054525,2.696394602459173,0.9013986258724399,0.236,48.700865301686136,30.358034066711728,1767743787.8107078,1770366721.9540718
event_0270,science,1767678405.984439,265,198,198,9900.0,1214.248035322542,297.0,990.0,2501.248035322542,7398.751964677458,6.132565834962333,2.9580240984470665,0.7502651096432469,0.198,58.45333008901956,29.85456840723693,1762628038.2647476,1765207472.975133
event_0271,technology,1775331962.4693723,255,456,456,22800.0,1317.158110346824,684.0,2280.0,4281.158110346824,18518.841889653177,2.8885046279535613,4.3256617514070115,1.7910214582468964,0.456,40.43027601708145,53.251873913577185,1771838786.6214964,1776439748.5276296
event_0272,science,1780625527.5696695,267,192,192,9600.0,800.5711471921229,288.0,960.0,2048.571147192123,7551.428852807877,4.16964139162564,3.686193112286216,0.72246380357455,0.192,58.41151057039894,37.05233304465195,1775578773.056387,1778780094.631445
event_0273,business,1777799095.6618626,260,334,334,16700.0,2522.7192172180817,501.0,1670.0,4693.719217218082,12006.280782781918,7.55305154855713,2.557946103537466,1.2877297097714793,0.334,54.93943535845048,44.97525978088609,1773052328.4468925,1776938190.891961
event_0274,technology,1778882583.0020883,271,126,126,6300.0,783.3420161075885,189.0,630.0,1602.3420161075885,4697.657983892412,6.217000127838004,2.9317448688663665,0.4684634261660334,0.126,40.331349194776394,52.09450204416306,1775397954.4316597,1779898919.4082754
event_0275,science,1774654857.1013148,268,173,173,8650.0,377.5871700057741,259.5,865.0,1502.0871700057742,7147.912829994226,2.182584797721238,4.758653807000261,0.6455861783034959,0.173,42.71609168784792,30.88289559462806,1770964186.7794847,1773632468.9588606
event_0276,science,1780286161.161524,270,219,219,10950.0,870.245750670662,328.5,1095.0,2293.745750670662,8656.254249329339,3.9737248889071326,3.773850805739198,0.8141597666204534,0.219,58.73788141393259,55.727575556466654,1775211208.2073603,1780026070.735439
event_0277,technology,1780591101.5616283,253,248,248,12400.0,1642.8422555626917,372.0,1240.0,3254.8422555626917,9145.157744437309,6.624363933720531,2.8097084363482647,0.9815465574420709,0.248,45.88759888039946,28.701761283954326,1776626413.0183618,1779106245.1932955
event_0278,science,1771183927.3503468,255,471,471,23550.0,1057.1550636674606,706.5,2355.0,4118.65506366746,19431.34493633254,2.244490581034948,4.717885969074061,1.8476123548255263,0.471,37.8577779515723,41.37242358305322,1767913015.335331,1771487592.7329068
event_0279,technology,1767969394.1070783,254,223,223,11150.0,1209.2343271323432,334.5,1115.0,2658.7343271323434,8491.265672867656,5.42257545799257,3.193724768290844,0.8810201198452425,0.223,50.007040631352254,55.23962377725771,1763648785.7965295,1768421489.2908845
event_0280,business,1774479063.082626,257,363,363,18150.0,1831.7887190796453,544.5,1815.0,4191.2887190796455,13958.711280920354,5.04624991481996,3.3304103383232238,1.4142279098869566,0.363,38.051165690440655,40.34962000723753,1771191442.366972,1774677649.5355973
event_0281,health,1774515642.7986321,254,335,335,16750.0,810.1379788011774,502.5,1675.0,2987.6379788011773,13762.362021198824,2.418322324779634,4.606435625350138,1.3207623436722866,0.335,46.279291335538026,54.98924192809585,1770517112.0272417,1775268182.5298293
event_0282,science,1775391279.147276,254,282,282,14100.0,1766.967759109524,423.0,1410.0,3599.967759109524,10500.032240890476,6.265843117409659,2.916701743875542,1.1104406436980032,0.282,56.80261463392428,55.79388928558061,1770483533.242905,1775304125.277179
event_0283,technology,1773627757.352237,260,193,193,9650.0,1427.4040454700132,289.5,965.0,2681.9040454700134,6968.095954529987,7.395875883264317,2.598189881662527,0.743304416458453,0.193,41.70008321482525,28.855316672911616,1770024870.162476,1772517969.5230157
event_0284,business,1768847794.57038,253,241,241,12050.0,1063.3808904253672,361.5,1205.0,2629.8808904253674,9420.119109574633,4.412368839939283,3.581956560797316,0.9538846222476833,0.241,58.19615689025034,43.70010964270307,1763819646.6150622,1767595336.0881917
event_0285,business,1771931202.3570688,255,486,486,24300.0,3522.968754948509,729.0,2430.0,6681.968754948509,17618.03124505149,7.248906903186232,2.636652742801886,1.9084349197021448,0.486,56.07255984572432,35.73993259523596,1767086533.1863983,1770174463.3626266
event_0286,health,1780024167.6416752,277,148,148,7400.0,760.344524924768,222.0,740.0,1722.344524924768,5677.655475075232,5.137463006248433,3.2964690820631444,0.5373185161411573,0.148,35.48008856263054,53.52299812434589,1776958687.9898639,1781583075.0278075
event_0287,art,1777472744.2454581,264,205,205,10250.0,543.9282456201927,307.5,1025.0,1876.4282456201927,8373.571754379807,2.653308515220452,4.462505706746167,0.7772950895352446,0.205,47.77503740576237,30.33668255691768,1773344981.0136003,1775966070.386518
event_0288,business,1771503280.5670943,258,203,203,10150.0,1032.4056839195903,304.5,1015.0,2351.90568391959,7798.09431608041,5.085742285318179,3.3156492496265515,0.787263374302124,0.203,36.63447195710924,44.332240467978735,1768338062.19,1772168367.7664335
event_0289,science,1767554013.380652,272,236,236,11800.0,938.018307376798,354.0,1180.0,2472.018307376798,9327.981692623202,3.974653844816941,3.7734274316607563,0.8683498025501919,0.236,30.228664518745724,45.18887544759717,1764942256.7662323,1768846575.6049047
event_0290,technology,1775520762.2435222,261,141,141,7050.0,527.5159630300441,211.5,705.0,1444.015963030044,5605.984036969956,3.7412479647520858,3.8822174965480754,0.5407213241912013,0.141,36.56367487716304,37.80061678871936,1772361660.7341354,1775627634.0246809
event_0291,business,1781804890.7996306,259,296,296,14800.0,1102.2132139332161,444.0,1480.0,3026.213213933216,11773.786786066783,3.7236932903149196,3.89060054719813,1.1463179288992091,0.296,46.607164396374486,52.81933725513069,1777778031.795784,1782341622.5346272
event_0292,science,1776399997.2829182,258,292,292,14600.0,1349.9860302853108,438.0,1460.0,3247.986030285311,11352.01396971469,4.623239829744215,3.495093225113872,1.132589081284006,0.292,52.92554335251808,40.50853932764822,1771827230.3372607,1775327168.1351695
event_0293,science,1775738773.5555813,256,259,259,12950.0,1518.6042580012017,388.5,1295.0,3202.1042580012017,9747.895741998798,5.863336903479543,3.0442156021751683,1.0146229876630073,0.259,37.28918641347606,38.916645852018654,1772516987.849457,1775879386.0510714
event_0294,science,1773696308.3979805,256,391,391,19550.0,1484.8528113238226,586.5,1955.0,4026.3528113238226,15523.647188676177,3.7975775225673214,3.855510909281734,1.5305916067559555,0.391,49.719213729529926,36.3358691486835,1769400568.331749,1772539987.4261951
event_0295,business,1767535212.6075337,255,461,461,23050.0,2152.0677055850692,691.5,2305.0,5148.567705585069,17901.43229441493,4.668259665043534,3.476973270642978,1.8115831302481002,0.461,58.735132856005954,33.578974285187364,1762460497.128775,1765361720.507015
event_0296,health,1766850377.3504689,253,283,283,14150.0,1352.5832262072606,424.5,1415.0,3192.083226207261,10957.916773792738,4.779446029000921,3.432841814344738,1.1205232325184789,0.283,56.74209062004968,40.27811061558307,1761947860.7208965,1765427889.478083
event_0297,art,1777301306.2551181,254,450,450,22500.0,2482.7443219869433,675.0,2250.0,5407.744321986944,17092.255678013054,5.51720960441543,3.1606996670532164,1.7736416501759,0.45,38.310501850462714,38.654954903515204,1773991278.8952382,1777331066.9989018
event_0298,health,1767444090.1780121,259,467,467,23350.0,2263.063020802989,700.5,2335.0,5298.563020802989,18051.43697919701,4.845959359321175,3.4068551998578176,1.8063334896410848,0.467,47.6678272236945,50.61577027519345,1763325589.905885,1767698792.4576616
event_0299,health,1771425387.2635999,254,271,271,13550.0,871.4117095155317,406.5,1355.0,2632.9117095155316,10917.08829048447,3.215541363525947,4.1463936109324635,1.0695311714990867,0.271,46.2424541870675,33.87296097480469,1767430039.2218373,1770356663.0500605
event_0300,art,1770117665.0138278,262,220,220,11000.0,1696.5816573310335,330.0,1100.0,3126.5816573310335,7873.418342668967,7.711734806050153,2.518219322437275,0.8403332886119362,0.22,49.06867701413999,33.29857230557658,1765878131.319806,1768755127.9670079
event_0301,business,1779623172.8249426,265,160,160,8000.0,1174.803864015947,240.0,800.0,2214.803864015947,5785.196135984053,7.342524150099669,2.6120579930243424,0.6063708338602555,0.16,45.31824568299876,52.30677843835258,1775707676.3979316,1780226982.0550053
event_0302,health,1771210925.469829,273,107,107,5350.0,453.19828454545853,160.5,535.0,1148.6982845454586,4201.301715454541,4.235497986406155,3.657445799283144,0.39553593818472205,0.107,52.20194414232542,51.861481564349006,1766700677.495932,1771181509.5030918
event_0303,science,1777660486.7281108,257,165,165,8250.0,661.4302536741694,247.5,825.0,1733.9302536741693,6516.069746325831,4.008668204085875,3.7579768462534107,0.6442937831516982,0.165,57.846836365490915,55.27835596706225,1772662520.0661323,1777438570.0216866
event_0304,business,1770311584.285429,257,281,281,14050.0,846.1661670671226,421.5,1405.0,2672.666167067123,11377.333832932876,3.011267498459511,4.256922908339843,1.096989951445074,0.281,48.769679785627574,52.273603704172665,1766097883.9519508,1770614323.3119912
event_0305,science,1776547250.5298305,262,172,172,8600.0,523.6307400186229,258.0,860.0,1641.6307400186229,6958.369259981377,3.044364767550133,4.2386933250911465,0.6573195219388541,0.172,44.249968688803136,35.91277686375466,1772724053.235118,1775826917.1561463
event_0306,art,1778463593.6414416,268,132,132,6600.0,599.3284347892902,198.0,660.0,1457.3284347892902,5142.67156521071,4.540366930221896,3.5288349849251857,0.4925928669647117,0.132,55.53114809462153,40.5899971672018,1773665702.4460664,1777172678.2013125
event_0307,art,1777937960.3105936,255,388,388,19400.0,2160.955616808907,582.0,1940.0,4682.9556168089075,14717.044383191092,5.5694732391982145,3.1426828668557154,1.5227561437627202,0.388,38.334230235380616,32.278679301734236,1774625882.8182566,1777414760.7099264
event_0308,technology,1767451800.820882,257,271,271,13550.0,1015.124901674776,406.5,1355.0,2776.624901674776,10773.375098325225,3.7458483456633798,3.8800253832727103,1.0579551913751883,0.271,52.209509234831785,38.62465079684398,1762940899.2229927,1766278069.05184
event_0309,technology,1776903204.792698,260,222,222,11100.0,1745.707763436196,333.0,1110.0,3188.707763436196,7911.292236563804,7.863548483946829,2.4810339559114962,0.8562096488761454,0.222,51.136581434375756,41.56113350539066,1772485004.1567678,1776075886.0916336
event_0310,health,1770786742.7164652,261,161,161,8050.0,608.1505282383204,241.5,805.0,1654.6505282383205,6395.3494717616795,3.77733247352994,3.865075653510173,0.6191455935230613,0.161,38.256209756921265,45.06441665213004,1767481406.1934671,1771374971.7922113
event_0311,health,1776022649.5137274,253,336,336,16800.0,945.9536495217502,504.0,1680.0,3129.9536495217503,13670.04635047825,2.8153382426242564,4.367491624857448,1.3290025102306033,0.336,32.83408361625693,38.148550525292904,1773185784.689283,1776481819.4546683
event_0312,art,1766649024.7525353,260,177,177,8850.0,535.0529263091671,265.5,885.0,1685.552926309167,7164.447073690833,3.0228978887523565,4.25050258693373,0.6825869658577484,0.177,40.21869009762406,52.324357310796756,1763174129.9281006,1767694954.3997533
event_0313,business,1774639847.6901574,258,219,219,10950.0,1140.2417797958149,328.5,1095.0,2563.741779795815,8386.258220204185,5.206583469387282,3.2711009690188435,0.849007552403042,0.219,43.38467697822481,49.50564248774491,1770891411.5992389,1775168699.1101801
event_0314,health,1773175442.9496896,259,392,392,19600.0,2300.280723123208,588.0,1960.0,4848.280723123208,14751.719276876793,5.868063069191858,3.0426701998752868,1.5150892942801348,0.392,59.534844038130714,30.50877804721509,1768031632.4247952,1770667590.8480744
event_0315,art,1777797789.964544,255,302,302,15100.0,1021.1408513275558,453.0,1510.0,2984.1408513275555,12115.859148672444,3.381261097111112,4.060082868837259,1.1844162631108293,0.302,47.32488572559885,34.96244544007871,1773708919.8378522,1776729675.1238751
event_0316,art,1776907908.9179537,264,216,216,10800.0,484.5545658057052,324.0,1080.0,1888.5545658057051,8911.445434194295,2.2433081750264128,4.718659230474734,0.8182975477678441,0.216,49.96792970732345,48.4863983763441,1772590679.791241,1776779904.6109571
event_0317,technology,1773516236.2202895,267,186,186,9300.0,1298.3517093488877,279.0,930.0,2507.3517093488877,6792.648290651112,6.980385534133805,2.7090927313165154,0.700083974622346,0.186,45.259657708350616,31.406337406190683,1769605801.794288,1772319309.3461828
event_0318,art,1778389563.4895642,253,479,479,23950.0,3118.1452834540073,718.5,2395.0,6231.645283454007,17718.354716545993,6.509697877774546,2.8432867903426717,1.8952042445338424,0.479,58.27402059323573,45.36090240965554,1773354688.1103086,1777273870.078503
event_0319,technology,1766451356.665013,263,245,245,12250.0,1704.995971898237,367.5,1225.0,3297.4959718982373,8952.504028101763,6.959167232237702,2.714940095271189,0.9339414456395007,0.245,47.45978372989479,36.82753177984991,1762350831.3507502,1765532730.0965292
event_0320,art,1772134316.7008002,259,335,335,16750.0,1206.6798066521653,502.5,1675.0,3384.179806652165,13365.820193347834,3.602029273588553,3.9495006048659422,1.2952385055847075,0.335,31.968905616168122,46.48606469663305,1769372203.2555633,1773388599.2453523
event_0321,business,1771686117.6706178,262,207,207,10350.0,811.406402028675,310.5,1035.0,2156.906402028675,8193.093597971325,3.9198376909597825,3.7985392366888626,0.7915076795605601,0.207,30.826869064014655,50.11085041911289,1769022676.183487,1773352253.6596982
event_0322,technology,1777883226.525147,254,292,292,14600.0,1032.8935361324775,438.0,1460.0,2930.8935361324775,11669.106463867523,3.537306630590676,3.9814160152899105,1.1521808624071113,0.292,44.667318352040425,41.20658746920952,1774023970.2195306,1777584219.3768704
event_0323,science,1775778260.4433453,253,248,248,12400.0,1874.736519505661,372.0,1240.0,3486.736519505661,8913.26348049434,7.559421449619601,2.556334105152871,0.9803149575807154,0.248,40.389250068621806,30.89857201467884,1772288629.2374163,1774958265.8594844
event_0324,technology,1770051943.7459607,259,170,170,8500.0,409.02986747723946,255.0,850.0,1514.0298674772393,6985.970132522761,2.4060580439837613,4.6141560893796445,0.6581028816281332,0.17,49.41658034387795,48.82778765540721,1765782351.2042496,1770001072.0576768
event_0325,business,1772591659.7450347,255,479,479,23950.0,995.9775352826523,718.5,2395.0,4109.477535282653,19840.522464717345,2.079285042343742,4.8279914646991005,1.881367511133923,0.479,58.99577287445255,47.022057011178255,1767494424.968682,1771557130.6944478
event_0326,science,1780839038.1713212,285,144,144,7200.0,720.3261781895774,216.0,720.0,1656.3261781895774,5543.673821810423,5.00226512631651,3.3469698751424994,0.5079920455478906,0.144,46.97765923828087,49.95769505681933,1776780168.4131336,1781096513.2660427
event_0327,business,1776467184.7075288,254,161,161,8050.0,795.6193388314681,241.5,805.0,1842.1193388314682,6207.880661168532,4.941735023797938,3.3699666087358082,0.6354537508644507,0.161,52.81240138183734,35.5118544243953,1771904193.228138,1774972417.4504058
event_0328,science,1775089668.587682,255,262,262,13100.0,1807.3249600887943,393.0,1310.0,3510.3249600887943,9589.675039911206,6.898186870567917,2.7318482331244436,1.027556841867249,0.262,34.1815653732926,54.15873097349072,1772136381.3394296,1776815695.6955392
event_0329,technology,1767837566.2252767,263,189,189,9450.0,1214.7191999388479,283.5,945.0,2443.219199938848,7006.780800061152,6.427085713962158,2.8678477969707044,0.7194421117915527,0.189,33.519123092951695,55.38482746648416,1764941513.9900458,1769726763.08315
event_0330,science,1781711292.910045,263,169,169,8450.0,771.1809338174777,253.5,845.0,1869.6809338174776,6580.319066182523,4.563200791819394,3.519487708925264,0.6428786089638591,0.169,47.11132280302426,39.87137452713524,1777640874.6198635,1781085761.379008
event_0331,health,1781597715.719262,264,286,286,14300.0,1388.3510830986163,429.0,1430.0,3247.351083098616,11052.648916901384,4.854374416428728,3.403589151301426,1.0865689365869933,0.286,43.11197907236119,35.697005393213196,1777872840.7274098,1780957061.9933834
event_0332,technology,1770257952.7090175,252,309,309,15450.0,1334.942149455571,463.5,1545.0,3343.442149455571,12106.557850544428,4.320201130924178,3.620986190090293,1.2290579904764354,0.309,51.17490925720614,45.237340463487406,1765836440.5491948,1769744946.7652402
event_0333,art,1781664502.8041668,262,157,157,7850.0,1094.7853074217967,235.5,785.0,2115.2853074217965,5734.7146925782035,6.973154824342654,2.711083309876495,0.60278314706033,0.157,30.00477838951147,28.787274513780392,1779072089.951313,1781559310.4693036
event_0334,business,1768838096.5877264,259,268,268,13400.0,971.3233488764015,402.0,1340.0,2713.3233488764017,10686.676651123598,3.6243408540164235,3.9385931114877977,1.0372394426181195,0.268,49.558556467066694,29.079167772625045,1764556237.308972,1767068677.4045267
